Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore,200-zscore,484-zscore,rsi_14
2021-11-20 15:45:00,30936.77000000,30991.99000000,30817.88000000,30864.35,10.12608000,312866.24021450,,,,
2021-11-20 16:00:00,30869.96000000,31049.93000000,30817.99000000,30986.83,6.69286000,207103.08439140,,,,
2021-11-20 16:15:00,30964.59000000,31018.85000000,30790.23000000,30947.5,3.74202000,115730.42889770,,,,
2021-11-20 16:30:00,30914.83000000,31184.39000000,30914.83000000,31145.23,1.72269000,53546.04358950,,,,
2021-11-20 16:45:00,31148.07000000,31172.98000000,31081.18000000,31154.66,0.66852000,20814.08317520,,,,97.88029465912395
2021-11-20 17:00:00,31156.57000000,31190.97000000,30971.57000000,30989.13,2.02798000,62942.59241950,,,,88.06739286391122
2021-11-20 17:15:00,30999.62000000,31048.88000000,30892.45000000,30953.93,1.78222000,55154.84194580,,,,86.0908340946543
2021-11-20 17:30:00,30953.93000000,31079.14000000,30889.91000000,31054.38,3.11899000,96572.29426590,,,,86.98830509551506
2021-11-20 17:45:00,31079.22000000,31329.53000000,31076.47000000,31318.54,3.99123000,124394.67611700,,,,88.99863647240633
2021-11-20 18:00:00,31333.30000000,31337.18000000,31213.85000000,31271.93,3.28861000,102769.48206330,,,,86.46031102623002
2021-11-20 18:15:00,31286.84000000,31778.92000000,31266.82000000,31745.47,9.84203000,310687.73403590,,,,89.68051976573285
2021-11-20 18:30:00,31778.92000000,31820.19000000,31518.49000000,31746.25,7.52338000,238304.67554980,,,,89.68487160243632
2021-11-20 18:45:00,31785.70000000,31998.16000000,31782.02000000,31910.85,11.18902000,356920.76256940,,,,90.58698935360155
2021-11-20 19:00:00,31907.82000000,32024.03000000,31883.78000000,31975.87,7.37805000,235850.30865920,,,,90.92463001883272
2021-11-20 19:15:00,31960.20000000,32003.09000000,31843.73000000,31896.7,2.14856000,68506.61854680,,,,86.84007499983771
2021-11-20 19:30:00,31896.72000000,31929.29000000,31865.56000000,31901.34,1.40951000,44960.00072580,,,,86.87728237306122
2021-11-20 19:45:00,31913.72000000,31974.78000000,31867.96000000,31972.39,0.44615000,14237.00297340,,,,87.46185653587902
2021-11-20 20:00:00,31973.95000000,32017.98000000,31865.34000000,31878.52,0.82656000,26416.48220030,,,,82.24879563180062
2021-11-20 20:15:00,31891.77000000,31929.13000000,31845.37000000,31907.0,2.13398000,68049.45080960,,,,82.58789213121128
2021-11-20 20:30:00,31905.70000000,31929.08000000,31887.65000000,31912.83,0.42803000,13658.07656850,,,,82.66091098507242
2021-11-20 20:45:00,31911.90000000,31948.90000000,31884.28000000,31942.05,3.16567000,100988.26024260,,,,83.04469390048652
2021-11-20 21:00:00,31929.06000000,32200.00000000,31897.14000000,32062.31,14.77737000,473363.21247270,,,,84.5594661636176
2021-11-20 21:15:00,32043.85000000,32082.39000000,31993.81000000,32003.88,0.91092000,29185.92209750,,,,80.78320386225421
2021-11-20 21:30:00,32028.39000000,32086.05000000,32028.39000000,32065.75,0.34872000,11175.60842900,,,,81.71439364017827
2021-11-20 21:45:00,32065.75000000,32081.75000000,32020.30000000,32076.8,0.39103000,12531.85015410,,,,81.88324496573483
2021-11-20 22:00:00,32084.44000000,32090.98000000,31992.76000000,31997.29,0.84040000,26929.22544730,,,,76.41535340755067
2021-11-20 22:15:00,32020.99000000,32027.51000000,31975.86000000,32023.45,1.14115000,36525.15327060,,,,76.96048193227797
2021-11-20 22:30:00,32005.68000000,32023.32000000,31975.55000000,31975.55,0.79100000,25308.74734170,,,,73.60570632482955
2021-11-20 22:45:00,31975.71000000,31982.33000000,31901.87000000,31931.03,1.49332000,47673.54632540,,,,70.52844531463182
2021-11-20 23:00:00,31952.72000000,31952.72000000,31883.89000000,31915.8,1.07705000,34365.28222580,,,,69.45863076871447
2021-11-20 23:15:00,31911.67000000,31926.08000000,31833.07000000,31875.09,1.72298000,54924.98674790,,,,66.5526327702109
2021-11-20 23:30:00,31856.79000000,31961.39000000,31856.79000000,31960.4,2.59096000,82741.71835010,,,,69.43820211289213
2021-11-20 23:45:00,31933.29000000,32015.21000000,31909.18000000,31992.41,2.27767000,72814.67344710,,,,70.46772703966364
2021-11-21 00:00:00,31992.41000000,32016.23000000,31905.91000000,31977.18,0.90272000,28854.06763470,,,,69.27204721265207
2021-11-21 00:15:00,32000.09000000,32000.09000000,31737.58000000,31786.59,3.59345000,114295.71275500,,,,56.379692845630366
2021-11-21 00:30:00,31760.16000000,31864.34000000,31705.50000000,31864.26,1.58712000,50409.30983180,,,,59.67353121666011
