Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore,200-zscore,484-zscore,rsi_14
2021-11-20 15:45:00,0.01255900,0.01260000,0.01245300,0.012541,105247729.00000000,1319673.36289400,,,,
2021-11-20 16:00:00,0.01253900,0.01266300,0.01250100,0.012506,93632320.00000000,1177631.42270900,,,,
2021-11-20 16:15:00,0.01251200,0.01259300,0.01240000,0.012574,81622859.00000000,1020615.68723400,,,,
2021-11-20 16:30:00,0.01258100,0.01270000,0.01253300,0.012674,61997205.00000000,783355.76208100,,,,
2021-11-20 16:45:00,0.01268000,0.01270500,0.01261100,0.012649,47273037.00000000,598567.10855700,,,,74.07351968965585
2021-11-20 17:00:00,0.01264900,0.01269200,0.01261300,0.012629,33230207.00000000,420431.34251400,,,,67.0156958983711
2021-11-20 17:15:00,0.01262500,0.01267600,0.01253400,0.012597,44544261.00000000,561177.53496100,,,,57.56486510747796
2021-11-20 17:30:00,0.01259500,0.01261800,0.01252400,0.012577,46833044.00000000,588675.49088200,,,,52.57448964371387
2021-11-20 17:45:00,0.01257800,0.01261800,0.01251400,0.012575,59786010.00000000,751516.87908100,,,,52.08819473785056
2021-11-20 18:00:00,0.01257300,0.01259300,0.01250800,0.012552,71844173.00000000,901773.42838600,,,,46.7345976123857
2021-11-20 18:15:00,0.01255300,0.01304100,0.01254400,0.012952,188916842.00000000,2427706.82499200,,,,81.78939863783339
2021-11-20 18:30:00,0.01295100,0.01321400,0.01280100,0.013141,169629479.00000000,2207980.69098800,,,,86.35787053007806
2021-11-20 18:45:00,0.01313900,0.01343900,0.01311100,0.013298,344429237.00000000,4578803.52189500,,,,88.8583284622227
2021-11-20 19:00:00,0.01329300,0.01411100,0.01322700,0.014085,609968196.00000000,8359063.55871800,,,,94.39964337703613
2021-11-20 19:15:00,0.01408500,0.01410000,0.01362000,0.013842,613303434.00000000,8474426.32462900,,,,81.0034284638364
2021-11-20 19:30:00,0.01382200,0.01385400,0.01362900,0.013726,693056655.00000000,9542963.34428300,,,,75.49572544901777
2021-11-20 19:45:00,0.01372300,0.01387800,0.01368200,0.013839,253610731.00000000,3495626.37400600,,,,77.12723955362057
2021-11-20 20:00:00,0.01384500,0.01386500,0.01361600,0.013718,315317981.00000000,4340123.66506400,,,,71.62775563524525
2021-11-20 20:15:00,0.01371800,0.01374400,0.01357800,0.013615,142083036.00000000,1940249.80011700,,,,67.23301477085079
