Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore,200-zscore,484-zscore,rsi_14
2021-11-20 14:05:00,4296.83000000,4305.38000000,4288.25000000,4301.73,1115.90790000,4794777.61261000,,,,
2021-11-20 14:10:00,4301.72000000,4315.70000000,4300.42000000,4310.85,1464.08070000,6310033.32793000,,,,
2021-11-20 14:15:00,4310.85000000,4319.19000000,4309.62000000,4317.87,715.57730000,3088148.83061700,,,,
2021-11-20 14:20:00,4317.88000000,4322.22000000,4312.30000000,4316.6,991.99790000,4283214.32816200,,,,
2021-11-20 14:25:00,4316.60000000,4317.49000000,4296.59000000,4299.08,1067.11840000,4593631.37392300,,,,85.27383389960274
2021-11-20 14:30:00,4299.08000000,4299.98000000,4293.46000000,4297.85,754.28310000,3241381.02824500,,,,84.39346781183652
2021-11-20 14:35:00,4298.27000000,4306.44000000,4297.27000000,4301.73,450.16990000,1936445.83409800,,,,84.92227180179424
2021-11-20 14:40:00,4301.73000000,4302.17000000,4299.00000000,4300.22,286.72220000,1232897.52478800,,,,83.73317887645526
2021-11-20 14:45:00,4300.22000000,4303.91000000,4299.00000000,4302.98,375.16150000,1613674.53156500,,,,84.16949941615212
2021-11-20 14:50:00,4302.98000000,4303.94000000,4292.55000000,4293.61,739.52810000,3178208.40763000,,,,76.65250053177309
2021-11-20 14:55:00,4293.61000000,4297.14000000,4286.22000000,4286.23,990.58650000,4249907.00544900,,,,71.25484002903305
2021-11-20 15:00:00,4286.23000000,4290.50000000,4259.10000000,4260.4,2644.40090000,11303656.63377900,,,,56.30928687714415
2021-11-20 15:05:00,4260.40000000,4263.04000000,4224.07000000,4245.3,8785.81180000,37248665.77721000,,,,49.74103676872705
2021-11-20 15:10:00,4245.31000000,4248.24000000,4232.34000000,4240.99,2608.39400000,11061233.13555700,,,,48.01928571956462
2021-11-20 15:15:00,4240.99000000,4249.89000000,4228.24000000,4242.97,2652.25620000,11251984.25936700,,,,48.89446309470342
2021-11-20 15:20:00,4242.97000000,4264.62000000,4242.96000000,4262.38,1418.20700000,6034516.15342400,,,,56.60732101015686
2021-11-20 15:25:00,4262.38000000,4263.62000000,4249.99000000,4253.63,1746.55990000,7433203.56983500,,,,52.74294852265473
2021-11-20 15:30:00,4253.63000000,4261.47000000,4248.54000000,4256.84,1404.72180000,5974426.06147900,,,,53.98401978622652
2021-11-20 15:35:00,4256.84000000,4256.85000000,4234.81000000,4239.69,1375.53460000,5839295.94351400,,,,46.897633783887606
2021-11-20 15:40:00,4239.26000000,4243.33000000,4220.00000000,4227.79,2779.34650000,11759223.23019500,,,,42.70834896438784
2021-11-20 15:45:00,4227.79000000,4236.76000000,4220.00000000,4227.67,2291.08220000,9683384.21765300,,,,42.66695856556223
2021-11-20 15:50:00,4227.67000000,4227.67000000,4211.38000000,4212.77,4422.88470000,18657196.71075200,,,,37.772024991817666
2021-11-20 15:55:00,4212.78000000,4225.78000000,4212.01000000,4213.06,5363.00900000,22626876.03550300,,,,37.92130241380283
2021-11-20 16:00:00,4213.05000000,4228.37000000,4201.68000000,4226.92,5734.65930000,24175432.67298500,,,,44.7437440348909
2021-11-20 16:05:00,4226.92000000,4231.25000000,4217.18000000,4219.2,2037.64710000,8602569.08639600,,,,41.97653138841815
2021-11-20 16:10:00,4219.21000000,4228.26000000,4210.02000000,4211.31,1808.45960000,7627516.68894200,,,,39.30129906034512
2021-11-20 16:15:00,4211.32000000,4225.49000000,4205.00000000,4209.47,2936.97640000,12391191.65375900,,,,38.68215583080911
2021-11-20 16:20:00,4209.71000000,4225.00000000,4199.86000000,4221.52,3242.74610000,13657521.65464300,,,,44.81369423282878
2021-11-20 16:25:00,4221.53000000,4231.94000000,4220.43000000,4227.69,950.48020000,4017405.29820400,,,,47.697637307473606
