Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore,200-zscore,484-zscore,rsi_14
2021-11-20 14:05:00,9.08900000,9.09100000,9.02000000,9.048,54447.40000000,492246.52910000,,,,
2021-11-20 14:10:00,9.04800000,9.06700000,9.03500000,9.04,9318.20000000,84303.12440000,,,,
2021-11-20 14:15:00,9.04000000,9.07100000,9.04000000,9.058,4758.80000000,43089.06340000,,,,
2021-11-20 14:20:00,9.05900000,9.07600000,9.04600000,9.057,7433.00000000,67345.24850000,,,,
2021-11-20 14:25:00,9.05600000,9.06300000,9.00900000,9.011,9132.80000000,82470.12810000,,,,22.540966253122974
2021-11-20 14:30:00,9.00900000,9.01000000,8.95400000,8.991,51170.00000000,459471.23920000,,,,17.169981714926905
2021-11-20 14:35:00,8.99100000,9.01800000,8.99100000,9.003,7618.40000000,68586.36780000,,,,28.221273725802547
2021-11-20 14:40:00,9.00100000,9.01000000,8.99300000,9.01,4990.80000000,44915.95060000,,,,33.772219388207105
2021-11-20 14:45:00,9.01000000,9.02600000,9.00300000,9.025,6459.90000000,58230.97670000,,,,43.801579801048085
2021-11-20 14:50:00,9.02500000,9.02600000,8.99100000,8.992,5983.00000000,53868.99670000,,,,32.23572289496299
2021-11-20 14:55:00,8.99700000,9.00000000,8.98300000,8.992,4540.10000000,40813.29110000,,,,32.23572289496299
2021-11-20 15:00:00,8.99100000,9.00200000,8.90300000,8.906,26368.70000000,236312.06540000,,,,17.92794060688003
2021-11-20 15:05:00,8.90200000,8.91200000,8.80000000,8.858,75210.50000000,665190.33180000,,,,14.15230853234769
2021-11-20 15:10:00,8.85800000,8.86000000,8.80000000,8.812,27242.10000000,240377.24030000,,,,11.625500738349714
2021-11-20 15:15:00,8.81200000,8.86200000,8.80200000,8.843,18344.20000000,162160.09480000,,,,21.7633062324211
2021-11-20 15:20:00,8.84200000,8.89300000,8.83700000,8.876,17731.30000000,157262.29980000,,,,30.85629334099349
2021-11-20 15:25:00,8.87500000,8.88300000,8.85000000,8.867,10384.10000000,92028.68700000,,,,29.83775930688786
2021-11-20 15:30:00,8.85900000,8.89600000,8.85200000,8.872,11431.30000000,101391.21070000,,,,31.196554973806386
2021-11-20 15:35:00,8.86900000,8.87400000,8.79300000,8.817,32515.70000000,287073.69670000,,,,25.37505321132224
2021-11-20 15:40:00,8.81300000,8.82200000,8.75000000,8.77,35261.20000000,309639.01100000,,,,21.656043133577654
2021-11-20 15:45:00,8.77300000,8.79700000,8.74300000,8.785,34414.30000000,301974.15140000,,,,25.413209267784993
2021-11-20 15:50:00,8.78500000,8.78500000,8.75200000,8.754,19154.30000000,167872.61490000,,,,22.96230934434294
2021-11-20 15:55:00,8.75400000,8.80000000,8.75300000,8.761,19452.80000000,170672.74670000,,,,24.72762635620242
2021-11-20 16:00:00,8.75700000,8.81300000,8.74500000,8.813,23406.00000000,205466.89690000,,,,36.388817334156776
2021-11-20 16:05:00,8.81400000,8.82200000,8.79200000,8.804,9006.00000000,79323.22220000,,,,35.367557585700524
2021-11-20 16:10:00,8.80400000,8.83300000,8.77000000,8.773,9507.60000000,83627.75530000,,,,32.032780700719826
2021-11-20 16:15:00,8.77200000,8.81100000,8.70100000,8.709,35320.10000000,308883.51050000,,,,26.48135131835923
2021-11-20 16:20:00,8.70900000,8.75600000,8.69500000,8.724,44846.10000000,391133.19220000,,,,29.562482498308214
2021-11-20 16:25:00,8.72400000,8.74000000,8.71100000,8.739,25559.00000000,223024.40450000,,,,32.60427581078197
2021-11-20 16:30:00,8.73900000,8.78900000,8.73700000,8.782,10430.50000000,91382.56810000,,,,40.532359833825694
2021-11-20 16:35:00,8.78200000,8.79000000,8.76700000,8.782,8069.80000000,70839.12210000,,,,40.532359833825694
2021-11-20 16:40:00,8.78200000,8.79000000,8.77300000,8.786,8382.70000000,73616.58450000,,,,41.27760736320146
2021-11-20 16:45:00,8.78700000,8.80300000,8.77900000,8.8,10367.80000000,91149.42390000,,,,43.92630126574572
2021-11-20 16:50:00,8.80000000,8.80000000,8.77100000,8.777,4202.20000000,36910.34310000,,,,40.67996790665601
2021-11-20 16:55:00,8.77800000,8.79700000,8.75500000,8.769,25278.60000000,221672.23920000,,,,39.584154311840535
2021-11-20 17:00:00,8.76700000,8.80100000,8.75200000,8.791,24547.60000000,215623.39000000,,,,44.047808688238135
2021-11-20 17:05:00,8.79000000,8.79100000,8.76400000,8.786,8560.30000000,75131.40100000,,,,43.265437573619465
2021-11-20 17:10:00,8.78600000,8.78600000,8.75500000,8.761,7786.10000000,68260.81990000,,,,39.488706227477465
2021-11-20 17:15:00,8.76200000,8.77500000,8.74200000,8.77,10870.10000000,95211.39920000,,,,41.46952271457201
2021-11-20 17:20:00,8.77000000,8.77000000,8.71700000,8.717,9818.60000000,85902.64660000,,,,34.34046652107577
2021-11-20 17:25:00,8.72100000,8.73800000,8.71800000,8.735,6868.30000000,59943.84830000,,,,38.22464829905859
2021-11-20 17:30:00,8.73800000,8.75000000,8.71700000,8.728,8810.70000000,76979.65080000,,,,37.3005312360074
2021-11-20 17:35:00,8.72800000,8.73300000,8.70300000,8.714,9450.90000000,82407.30560000,,,,35.454376808774626
2021-11-20 17:40:00,8.71400000,8.73700000,8.71400000,8.737,10635.90000000,92783.21900000,,,,40.65132646185216
2021-11-20 17:45:00,8.73700000,8.76300000,8.73700000,8.745,9654.00000000,84488.98340000,,,,42.38886706227436
2021-11-20 17:50:00,8.74500000,8.77500000,8.74500000,8.772,6413.90000000,56204.67840000,,,,47.92967035425347
2021-11-20 17:55:00,8.77000000,8.81000000,8.76400000,8.807,14888.70000000,130854.14020000,,,,54.09323517734982
2021-11-20 18:00:00,8.80200000,8.80500000,8.76600000,8.785,10226.50000000,89816.10220000,,,,50.08042200486355
2021-11-20 18:05:00,8.78500000,8.80100000,8.76000000,8.763,7880.10000000,69185.35430000,,,,46.375498397753574
2021-11-20 18:10:00,8.76600000,8.79600000,8.76400000,8.78,7587.40000000,66654.14840000,,,,49.48534921969732
2021-11-20 18:15:00,8.78000000,8.84400000,8.73400000,8.841,42692.90000000,374371.17640000,,,,58.73323243410084
2021-11-20 18:20:00,8.83500000,8.93200000,8.83000000,8.92,39818.50000000,354484.41850000,,,,67.12683560506062
2021-11-20 18:25:00,8.91500000,8.98600000,8.90700000,8.98,27929.70000000,250108.36870000,,,,71.8156667107351
