Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore,200-zscore,484-zscore,rsi_14
2021-11-20 14:05:00,129.04000000,129.23000000,128.84000000,129.19,1000.00000000,128984.80070000,,,,
2021-11-20 14:10:00,129.15000000,129.43000000,129.14000000,129.21,897.08000000,115983.94730000,,,,
2021-11-20 14:15:00,129.19000000,129.31000000,129.17000000,129.29,1314.01000000,169850.11370000,,,,
2021-11-20 14:20:00,129.30000000,129.76000000,129.23000000,129.64,3750.57000000,485426.21460000,,,,
2021-11-20 14:25:00,129.64000000,129.64000000,128.80000000,128.8,1660.70000000,214535.89380000,,,,42.39328201539989
2021-11-20 14:30:00,128.82000000,128.91000000,128.67000000,128.78,899.88000000,115874.60490000,,,,41.77620760262254
2021-11-20 14:35:00,128.80000000,129.21000000,128.78000000,129.18,762.43000000,98420.72990000,,,,55.67321797252963
2021-11-20 14:40:00,129.19000000,129.25000000,129.01000000,129.17,693.63000000,89555.35740000,,,,55.31774218112122
2021-11-20 14:45:00,129.17000000,129.20000000,129.02000000,129.2,811.49000000,104773.56730000,,,,56.22084463345715
2021-11-20 14:50:00,129.20000000,129.22000000,128.13000000,128.25,7169.32000000,921521.95600000,,,,33.28116133409645
2021-11-20 14:55:00,128.25000000,128.62000000,128.03000000,128.19,6640.86000000,852165.67470000,,,,32.38246637920838
2021-11-20 15:00:00,128.19000000,128.42000000,127.39000000,127.39,7830.48000000,999642.50210000,,,,23.334728601975456
2021-11-20 15:05:00,127.40000000,128.10000000,126.32000000,127.83,14447.31000000,1836306.35460000,,,,34.22068953787826
2021-11-20 15:10:00,127.80000000,127.87000000,127.24000000,127.28,1625.55000000,207199.06380000,,,,28.729240735542888
2021-11-20 15:15:00,127.30000000,128.00000000,127.25000000,127.71,2916.65000000,372605.76270000,,,,37.21248422515796
2021-11-20 15:20:00,127.70000000,128.37000000,127.70000000,128.25,1477.04000000,189156.43570000,,,,45.91832411459722
2021-11-20 15:25:00,128.26000000,128.39000000,127.98000000,128.11,1274.94000000,163391.51060000,,,,44.20694268475911
2021-11-20 15:30:00,128.13000000,128.54000000,128.01000000,128.42,1104.46000000,141669.37610000,,,,48.760819732434264
2021-11-20 15:35:00,128.40000000,128.40000000,127.83000000,127.83,1109.43000000,142245.44290000,,,,41.77258488060139
2021-11-20 15:40:00,127.90000000,127.91000000,126.53000000,126.89,3305.72000000,420884.62230000,,,,33.528062878362775
2021-11-20 15:45:00,126.88000000,127.30000000,126.57000000,126.78,1219.67000000,154694.72460000,,,,32.7143669060721
2021-11-20 15:50:00,126.77000000,126.89000000,126.33000000,126.38,1405.28000000,177895.78270000,,,,29.87504721791366
2021-11-20 15:55:00,126.39000000,126.73000000,126.26000000,126.46,2048.05000000,258985.27110000,,,,31.161872256462104
2021-11-20 16:00:00,126.46000000,126.92000000,126.26000000,126.84,1248.04000000,157951.06340000,,,,37.069167668862036
2021-11-20 16:05:00,126.83000000,127.01000000,126.70000000,126.94,1161.33000000,147364.27800000,,,,38.56329846537044
2021-11-20 16:10:00,126.98000000,127.05000000,126.60000000,126.64,1258.23000000,159572.62220000,,,,35.81598638437305
2021-11-20 16:15:00,126.64000000,127.10000000,126.26000000,126.39,1713.31000000,217111.39820000,,,,33.66370442914278
2021-11-20 16:20:00,126.39000000,126.72000000,126.17000000,126.72,2794.40000000,353172.48160000,,,,38.884450649468604
2021-11-20 16:25:00,126.75000000,127.21000000,126.71000000,127.19,1357.67000000,172508.54470000,,,,45.46720604558687
2021-11-20 16:30:00,127.07000000,128.07000000,127.04000000,127.95,2854.07000000,364030.47340000,,,,54.080237759824385
2021-11-20 16:35:00,127.95000000,127.95000000,127.65000000,127.82,1288.15000000,164625.78610000,,,,52.551278111850465
2021-11-20 16:40:00,127.81000000,127.98000000,127.71000000,127.83,488.31000000,62419.75610000,,,,52.66214639562417
2021-11-20 16:45:00,127.81000000,127.95000000,127.66000000,127.85,600.04000000,76695.60770000,,,,52.89918870690429
2021-11-20 16:50:00,127.86000000,127.86000000,127.63000000,127.67,418.90000000,53525.54280000,,,,50.45062690106935
2021-11-20 16:55:00,127.65000000,127.96000000,127.65000000,127.84,686.28000000,87705.78080000,,,,52.6784569457418
2021-11-20 17:00:00,127.82000000,128.13000000,127.57000000,127.85,4230.66000000,541052.92090000,,,,52.81285820154451
