Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore,200-zscore,484-zscore,rsi_14
2021-11-20 14:05:00,59.20000000,59.35000000,59.16000000,59.35,67.35000000,3989.44300000,,,,
2021-11-20 14:10:00,59.35000000,59.41000000,59.25000000,59.25,22.68000000,1345.70950000,,,,
2021-11-20 14:15:00,59.25000000,59.42000000,59.24000000,59.42,40.30000000,2391.75320000,,,,
2021-11-20 14:20:00,59.29000000,59.46000000,59.29000000,59.29,43.77000000,2596.06770000,,,,
2021-11-20 14:25:00,59.31000000,59.41000000,58.99000000,59.26,33.63000000,1993.40610000,,,,38.843821223007446
2021-11-20 14:30:00,59.23000000,59.23000000,59.09000000,59.22,51.19000000,3026.91150000,,,,34.86399411116763
2021-11-20 14:35:00,59.09000000,59.28000000,59.08000000,59.28,12.05000000,713.87700000,,,,44.11362025344989
2021-11-20 14:40:00,59.17000000,59.33000000,59.17000000,59.2,26.55000000,1573.29060000,,,,36.64213068455071
2021-11-20 14:45:00,59.17000000,59.25000000,59.12000000,59.25,30.26000000,1791.20350000,,,,43.12571475646547
2021-11-20 14:50:00,59.12000000,59.27000000,59.02000000,59.04,47.13000000,2785.16990000,,,,29.480434997666705
2021-11-20 14:55:00,59.24000000,59.24000000,59.24000000,59.24,4.83000000,286.12920000,,,,46.75840092112035
2021-11-20 15:00:00,59.22000000,59.22000000,58.79000000,58.79,47.21000000,2782.01280000,,,,29.33994924183699
2021-11-20 15:05:00,58.70000000,58.77000000,58.31000000,58.71,206.15000000,12055.78880000,,,,27.386724792555725
2021-11-20 15:10:00,58.45000000,58.59000000,58.34000000,58.54,263.08000000,15387.79990000,,,,23.766021788011372
2021-11-20 15:15:00,58.37000000,58.63000000,58.14000000,58.15,114.79000000,6696.13870000,,,,17.91461132482668
2021-11-20 15:20:00,58.35000000,58.42000000,58.25000000,58.41,139.15000000,8117.92100000,,,,30.24490527457519
2021-11-20 15:25:00,58.48000000,58.48000000,58.15000000,58.15,198.17000000,11549.85440000,,,,26.033518551757325
2021-11-20 15:30:00,58.32000000,58.32000000,58.09000000,58.23,11.51000000,669.66520000,,,,29.29578566541609
2021-11-20 15:35:00,58.24000000,58.24000000,58.00000000,58.01,59.87000000,3475.69340000,,,,25.911310622785876
2021-11-20 15:40:00,57.97000000,57.98000000,57.59000000,57.79,119.82000000,6930.42400000,,,,23.04427024487063
2021-11-20 15:45:00,57.79000000,57.90000000,57.49000000,57.49,94.68000000,5469.22940000,,,,19.823192007755125
2021-11-20 15:50:00,57.73000000,57.73000000,57.50000000,57.65,44.61000000,2567.86600000,,,,25.78163905725235
2021-11-20 15:55:00,57.65000000,57.77000000,57.57000000,57.6,84.69000000,4885.22010000,,,,25.152565661620173
2021-11-20 16:00:00,57.60000000,57.73000000,57.55000000,57.73,17.59000000,1013.00670000,,,,29.939134654559652
2021-11-20 16:05:00,57.63000000,57.73000000,57.63000000,57.73,12.74000000,734.66920000,,,,29.939134654559652
2021-11-20 16:10:00,57.73000000,57.76000000,57.50000000,57.5,78.79000000,4538.05170000,,,,26.466226623240033
2021-11-20 16:15:00,57.52000000,57.68000000,57.52000000,57.56,7.34000000,423.03780000,,,,28.78694144301967
2021-11-20 16:20:00,57.50000000,57.70000000,57.49000000,57.7,147.23000000,8484.63670000,,,,34.019476524989315
2021-11-20 16:25:00,57.72000000,57.90000000,57.70000000,57.77,118.21000000,6836.88390000,,,,36.53061959171146
2021-11-20 16:30:00,57.77000000,58.08000000,57.77000000,58.08,5.13000000,296.89770000,,,,46.2811975537621
2021-11-20 16:35:00,58.08000000,58.16000000,58.00000000,58.11,8.64000000,501.54860000,,,,47.12771981806513
2021-11-20 16:40:00,58.11000000,58.13000000,58.01000000,58.13,3.71000000,215.62810000,,,,47.71921011865202
2021-11-20 16:45:00,58.13000000,58.13000000,58.13000000,58.13,0.00000000,0.00000000,,,,47.71921011865202
2021-11-20 16:50:00,58.13000000,58.13000000,58.13000000,58.13,0.00000000,0.00000000,,,,47.719210118652015
2021-11-20 16:55:00,58.03000000,58.12000000,58.03000000,58.12,3.46000000,200.85440000,,,,47.388145057006064
2021-11-20 17:00:00,58.01000000,58.19000000,58.01000000,58.08,11.61000000,674.69260000,,,,46.01300978695456
2021-11-20 17:05:00,58.03000000,58.03000000,58.02000000,58.03,17.76000000,1030.53930000,,,,44.283157623005295
2021-11-20 17:10:00,58.06000000,58.18000000,58.00000000,58.0,40.08000000,2326.49740000,,,,43.2329405916873
2021-11-20 17:15:00,57.97000000,58.10000000,57.97000000,57.97,14.70000000,852.34100000,,,,42.1562591554071
2021-11-20 17:20:00,58.10000000,58.12000000,58.01000000,58.01,56.90000000,3301.36700000,,,,44.15332857904268
2021-11-20 17:25:00,58.07000000,58.08000000,57.93000000,57.93,3.31000000,191.87430000,,,,41.09725186520605
2021-11-20 17:30:00,57.91000000,57.91000000,57.91000000,57.91,1.52000000,88.02320000,,,,40.34542168798359
2021-11-20 17:35:00,58.07000000,58.07000000,57.92000000,57.92,1.80000000,104.49350000,,,,40.927321640248614
2021-11-20 17:40:00,57.94000000,57.94000000,57.92000000,57.93,1.84000000,106.58200000,,,,41.541419369303064
2021-11-20 17:45:00,57.94000000,58.11000000,57.94000000,58.11,18.99000000,1101.33200000,,,,51.345953890120306
2021-11-20 17:50:00,58.02000000,58.08000000,58.02000000,58.08,0.87000000,50.50920000,,,,49.8454481825244
2021-11-20 17:55:00,58.22000000,58.24000000,58.22000000,58.24,31.87000000,1855.71750000,,,,57.05385121833087
2021-11-20 18:00:00,58.24000000,58.24000000,58.11000000,58.11,21.59000000,1255.71760000,,,,50.68037226133293
2021-11-20 18:05:00,58.23000000,58.27000000,58.15000000,58.19,93.98000000,5472.66420000,,,,54.07995207444288
2021-11-20 18:10:00,58.15000000,58.32000000,58.15000000,58.31,53.97000000,3145.33060000,,,,58.68075634230874
2021-11-20 18:15:00,58.35000000,58.57000000,58.31000000,58.57,262.73000000,15360.81780000,,,,66.5100518490836
2021-11-20 18:20:00,58.55000000,59.38000000,58.51000000,59.25,120.26000000,7085.17320000,,,,78.16383508384904
2021-11-20 18:25:00,59.32000000,59.47000000,59.16000000,59.16,70.28000000,4171.54010000,,,,74.47020588100185
2021-11-20 18:30:00,59.35000000,59.35000000,58.94000000,58.94,45.66000000,2699.40150000,,,,66.23119829308557
2021-11-20 18:35:00,58.94000000,59.33000000,58.94000000,59.33,4.68000000,276.49440000,,,,72.11982980300768
2021-11-20 18:40:00,59.34000000,59.55000000,59.13000000,59.33,29.57000000,1755.80320000,,,,72.11982980300768
2021-11-20 18:45:00,59.57000000,59.59000000,59.46000000,59.59,118.56000000,7054.17890000,,,,75.43222846893433
2021-11-20 18:50:00,59.48000000,59.62000000,59.45000000,59.6,41.20000000,2450.27820000,,,,75.5525358667899
2021-11-20 18:55:00,59.54000000,59.66000000,59.36000000,59.36,260.07000000,15484.93280000,,,,67.0643615762705
2021-11-20 19:00:00,59.45000000,59.52000000,59.36000000,59.4,89.25000000,5308.51810000,,,,67.71538158042382
