Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore,200-zscore,484-zscore,rsi_14
2021-11-20 14:05:00,58407.41000000,58520.00000000,58321.70000000,58500.01,144.83858000,8458225.34655900,,,,
2021-11-20 14:10:00,58500.01000000,58599.97000000,58448.31000000,58522.89,86.69690000,5074034.24617230,,,,
2021-11-20 14:15:00,58522.90000000,58630.00000000,58516.27000000,58611.75,79.97876000,4685578.31018710,,,,
2021-11-20 14:20:00,58611.74000000,58698.00000000,58558.80000000,58585.59,111.87971000,6558853.43142660,,,,
2021-11-20 14:25:00,58585.60000000,58594.38000000,58350.00000000,58366.9,127.98609000,7482693.14792410,,,,57.820603590179395
2021-11-20 14:30:00,58366.91000000,58421.02000000,58317.90000000,58390.01,107.27729000,6262578.40947300,,,,59.567404962547315
2021-11-20 14:35:00,58390.00000000,58496.91000000,58387.15000000,58454.5,63.12707000,3689142.53879720,,,,64.04256877385322
2021-11-20 14:40:00,58454.50000000,58481.37000000,58401.01000000,58440.79,52.56274000,3070890.91092490,,,,62.45983483984732
2021-11-20 14:45:00,58440.80000000,58492.83000000,58414.34000000,58476.66,78.86668000,4609596.05013600,,,,64.90370983434093
2021-11-20 14:50:00,58476.66000000,58495.41000000,58356.01000000,58386.82,77.22721000,4511807.35132060,,,,55.20936220974099
2021-11-20 14:55:00,58386.82000000,58423.22000000,58327.69000000,58340.41,82.94679000,4841062.59556400,,,,50.97369625059665
2021-11-20 15:00:00,58337.69000000,58403.00000000,58053.64000000,58058.24,319.62463000,18608548.39104000,,,,33.92966041356931
2021-11-20 15:05:00,58058.24000000,58145.42000000,57736.00000000,57982.75,645.90799000,37406646.44907570,,,,30.94822548552699
2021-11-20 15:10:00,57982.75000000,57983.11000000,57825.54000000,57866.64,242.36388000,14028611.78540470,,,,27.016052646877228
2021-11-20 15:15:00,57866.64000000,57980.30000000,57767.23000000,57856.22,316.36376000,18310036.62495570,,,,26.688334048502526
2021-11-20 15:20:00,57858.13000000,58049.13000000,57856.22000000,58005.82,200.20729000,11602522.66548560,,,,38.266699413875436
2021-11-20 15:25:00,58005.81000000,58022.63000000,57895.04000000,57906.36,148.32225000,8595850.53524660,,,,34.37919086411851
2021-11-20 15:30:00,57906.36000000,58017.42000000,57867.77000000,57931.99,166.97746000,9674525.68739430,,,,36.178485530252026
2021-11-20 15:35:00,57931.99000000,57950.00000000,57757.08000000,57781.56,160.46024000,9284828.43433110,,,,30.834469785672468
2021-11-20 15:40:00,57781.55000000,57788.99000000,57514.00000000,57640.0,529.52132000,30539288.87711950,,,,26.81968877136083
2021-11-20 15:45:00,57640.00000000,57727.16000000,57545.67000000,57667.38,241.83247000,13936667.72978370,,,,28.751993719906068
2021-11-20 15:50:00,57667.37000000,57667.37000000,57483.42000000,57525.62,221.68441000,12759434.64894660,,,,25.062174360606036
2021-11-20 15:55:00,57525.63000000,57700.00000000,57514.00000000,57588.37,175.15888000,10092460.38169480,,,,29.382291005754297
2021-11-20 16:00:00,57588.38000000,57689.86000000,57514.83000000,57668.95,274.60729000,15815862.42216040,,,,34.59655734513214
2021-11-20 16:05:00,57668.95000000,57700.00000000,57588.23000000,57597.52,133.16530000,7674231.49759550,,,,32.31847941691089
2021-11-20 16:10:00,57597.52000000,57650.03000000,57500.22000000,57501.75,144.79854000,8335900.36298840,,,,29.51255468600361
2021-11-20 16:15:00,57501.76000000,57606.37000000,57380.00000000,57433.49,211.05462000,12135203.73424970,,,,27.668665605768965
