,1690
Date,2021-11-04 16:00:00
Open,0.3809
High,0.3874
Low,0.3788
Close,0.3865
Volume,5379564.0
Quote_Volume,2057819.7464
sumpv,2059388.9385333334
sumv,5357876.0
vwap,0.27
index,1691.0
mean,0.2594481352257049
psum,438.726796666667
dev,0.09214797382018458
v1,14.350210943789564
varince,0.008491249079165424
sd1_pos,0.3160739869100923
sd1_neg,0.22392601308990773
sd2_pos,0.3621479738201846
sd2_neg,0.17785202617981544
sd3_pos,0.4082219607302769
sd3_neg,0.13177803926972315
sd4_pos,0.4542959476403692
sd4_neg,0.08570405235963086
sd5_pos,0.5003699345504615
sd5_neg,0.039630065449538565
sd6_pos,0.5464439214605538
sd6_neg,-0.006443921460553725
sd7_pos,0.592517908370646
sd7_neg,-0.052517908370646016
sd8_pos,0.6385918952807383
sd8_neg,-0.0985918952807383
hlc3,0.3843666666666667
