,1690
Date,2021-11-04 16:00:00
Open,0.0006894
High,0.0006959
Low,0.00068
Close,0.0006941
Volume,5340019038.0
Quote_Volume,3674292.9113742
sumpv,3670358.994430333
sumv,5318076302.0
vwap,0.0
index,1691.0
mean,0.0005823265168539322
psum,0.9847141399999993
dev,0.0003960458618098099
v1,0.0002650804286697809
varince,1.5685232465667507e-07
sd1_pos,0.00019802293090490496
sd1_neg,-0.00019802293090490496
sd2_pos,0.0003960458618098099
sd2_neg,-0.0003960458618098099
sd3_pos,0.0005940687927147148
sd3_neg,-0.0005940687927147148
sd4_pos,0.0007920917236196198
sd4_neg,-0.0007920917236196198
sd5_pos,0.0009901146545245247
sd5_neg,-0.0009901146545245247
sd6_pos,0.0011881375854294297
sd6_neg,-0.0011881375854294297
sd7_pos,0.0013861605163343347
sd7_neg,-0.0013861605163343347
sd8_pos,0.0015841834472392396
sd8_neg,-0.0015841834472392396
hlc3,0.0006901666666666666
