,921
Date,2021-11-04 16:00:00
Open,0.9174
High,0.9349
Low,0.9062
Close,0.9316
Volume,802723.0
Quote_Volume,740504.284
sumpv,741262.0036
sumv,802058.0
vwap,0.83
index,922.0
mean,0.39121663051337685
psum,360.70173333333344
dev,0.3021795883101641
v1,84.09881580758756
varince,0.09131250359130028
sd1_pos,0.981089794155082
sd1_neg,0.6789102058449179
sd2_pos,1.132179588310164
sd2_neg,0.5278204116898358
sd3_pos,1.2832693824652461
sd3_neg,0.3767306175347538
sd4_pos,1.4343591766203283
sd4_neg,0.22564082337967173
sd5_pos,1.5854489707754102
sd5_neg,0.07455102922458967
sd6_pos,1.7365387649304922
sd6_neg,-0.07653876493049239
sd7_pos,1.8876285590855746
sd7_neg,-0.22762855908557456
sd8_pos,2.0387183532406565
sd8_neg,-0.3787183532406565
hlc3,0.9242
