,3461
Date,2021-11-11 18:00:00
Open,4.737
High,4.744
Low,4.698
Close,4.699
Volume,8027.9
Quote_Volume,37945.2487
sumpv,36253.368800000004
sumv,7688.4
vwap,5.18
index,3462.0
mean,4.7799815617177
psum,16548.296166666678
dev,1.7279745242203062
v1,10334.185904942555
varince,2.985895956354393
sd1_pos,6.043987262110153
sd1_neg,4.316012737889847
sd2_pos,6.907974524220306
sd2_neg,3.4520254757796938
sd3_pos,7.7719617863304595
sd3_neg,2.5880382136695403
sd4_pos,8.635949048440612
sd4_neg,1.7240509515593874
sd5_pos,9.499936310550765
sd5_neg,0.860063689449234
sd6_pos,10.36392357266092
sd6_neg,-0.003923572660919028
sd7_pos,11.227910834771071
sd7_neg,-0.867910834771072
sd8_pos,12.091898096881224
sd8_neg,-1.731898096881225
hlc3,4.715333333333334
