,1690
Date,2021-11-04 16:00:00
Open,25.64
High,25.92
Low,25.43
Close,25.73
Volume,139968.99
Quote_Volume,3591674.2205
sumpv,3586060.181733334
sumv,139517.32
vwap,25.91
index,1691.0
mean,26.034576562191955
psum,44024.468966666594
dev,6.223142769374133
v1,65449.4850183429
varince,38.72750592801355
sd1_pos,29.021571384687068
sd1_neg,22.798428615312933
sd2_pos,32.13314276937413
sd2_neg,19.68685723062587
sd3_pos,35.2447141540612
sd3_neg,16.5752858459388
sd4_pos,38.35628553874827
sd4_neg,13.463714461251735
sd5_pos,41.467856923435335
sd5_neg,10.35214307656467
sd6_pos,44.5794283081224
sd6_neg,7.2405716918776015
sd7_pos,47.69099969280946
sd7_neg,4.1290003071905375
sd8_pos,50.80257107749653
sd8_neg,1.0174289225034698
hlc3,25.703333333333337
