,1690
Date,2021-11-04 16:00:00
Open,1.912
High,1.923
Low,1.895
Close,1.899
Volume,7461317.8
Quote_Volume,14245931.8438
sumpv,14183322.1232
sumv,7441407.2
vwap,0.92
index,1691.0
mean,0.9774921703134232
psum,1652.9392599999985
dev,0.5681963049556873
v1,545.611499231351
varince,0.32284704096529643
sd1_pos,1.2040981524778438
sd1_neg,0.6359018475221564
sd2_pos,1.4881963049556872
sd2_neg,0.35180369504431275
sd3_pos,1.772294457433531
sd3_neg,0.0677055425664691
sd4_pos,2.0563926099113745
sd4_neg,-0.21639260991137454
sd5_pos,2.3404907623892184
sd5_neg,-0.5004907623892182
sd6_pos,2.624588914867062
sd6_neg,-0.7845889148670618
sd7_pos,2.9086870673449057
sd7_neg,-1.0686870673449054
sd8_pos,3.192785219822749
sd8_neg,-1.3527852198227492
hlc3,1.906
