,3461
Date,2021-11-11 18:00:00
Open,0.3766
High,0.3802
Low,0.3735
Close,0.3747
Volume,1320843.0
Quote_Volume,497233.513
sumpv,496748.7725000001
sumv,1320555.0
vwap,0.44
index,3462.0
mean,0.38698054303870577
psum,1339.7266399999994
dev,0.17096096944932596
v1,101.1569072927597
varince,0.029227653075053366
sd1_pos,0.525480484724663
sd1_neg,0.35451951527533704
sd2_pos,0.610960969449326
sd2_neg,0.269039030550674
sd3_pos,0.696441454173989
sd3_neg,0.18355854582601105
sd4_pos,0.7819219388986519
sd4_neg,0.09807806110134809
sd5_pos,0.8674024236233149
sd5_neg,0.012597576376685127
sd6_pos,0.952882908347978
sd6_neg,-0.07288290834797789
sd7_pos,1.0383633930726408
sd7_neg,-0.15836339307264086
sd8_pos,1.1238438777973039
sd8_neg,-0.24384387779730382
hlc3,0.3761666666666667
