,3461
Date,2021-11-11 18:00:00
Open,18.403
High,18.644
Low,17.8
Close,17.844
Volume,1178766.1
Quote_Volume,21466698.6597
sumpv,21312938.744200002
sumv,1177814.1
vwap,8.82
index,3462.0
mean,7.48921320046218
psum,25927.656100000066
dev,3.6255678493902708
v1,45493.95285987261
varince,13.144742230532392
sd1_pos,10.632783924695136
sd1_neg,7.007216075304865
sd2_pos,12.44556784939027
sd2_neg,5.19443215060973
sd3_pos,14.258351774085407
sd3_neg,3.381648225914594
sd4_pos,16.07113569878054
sd4_neg,1.5688643012194587
sd5_pos,17.883919623475677
sd5_neg,-0.24391962347567642
sd6_pos,19.696703548170813
sd6_neg,-2.0567035481708125
sd7_pos,21.50948747286595
sd7_neg,-3.8694874728659467
sd8_pos,23.32227139756108
sd8_neg,-5.682271397561083
hlc3,18.095333333333333
