,1690
Date,2021-11-04 16:00:00
Open,2.7718
High,2.8141
Low,2.6785
Close,2.7415
Volume,15792408.0
Quote_Volume,43265276.2341
sumpv,43329731.669999994
sumv,15784966.0
vwap,0.77
index,1691.0
mean,0.5600820567711415
psum,947.0987580000003
dev,0.35283599652442615
v1,210.39357634932043
varince,0.12449324044338486
sd1_pos,0.9464179982622131
sd1_neg,0.593582001737787
sd2_pos,1.1228359965244261
sd2_neg,0.41716400347557386
sd3_pos,1.2992539947866393
sd3_neg,0.24074600521336076
sd4_pos,1.4756719930488522
sd4_neg,0.06432800695114771
sd5_pos,1.6520899913110654
sd5_neg,-0.11208999131106534
sd6_pos,1.8285079895732785
sd6_neg,-0.2885079895732785
sd7_pos,2.0049259878354917
sd7_neg,-0.46492598783549144
sd8_pos,2.181343986097705
sd8_neg,-0.6413439860977046
hlc3,2.7449999999999997
