,1690
Date,2021-11-04 16:00:00
Open,0.2556
High,0.2593
Low,0.2539
Close,0.2583
Volume,124749598.0
Quote_Volume,32097370.7604
sumpv,32055423.836733337
sumv,124599989.0
vwap,0.19
index,1691.0
mean,0.22146917299428345
psum,374.5043715333333
dev,0.1280262569873099
v1,27.70032098812542
varince,0.01639072247818072
sd1_pos,0.254013128493655
sd1_neg,0.12598687150634505
sd2_pos,0.3180262569873099
sd2_neg,0.0619737430126901
sd3_pos,0.38203938548096483
sd3_neg,-0.002039385480964856
sd4_pos,0.4460525139746198
sd4_neg,-0.06605251397461981
sd5_pos,0.5100656424682748
sd5_neg,-0.13006564246827473
sd6_pos,0.5740787709619297
sd6_neg,-0.19407877096192971
sd7_pos,0.6380918994555846
sd7_neg,-0.2580918994555847
sd8_pos,0.7021050279492396
sd8_neg,-0.3221050279492396
hlc3,0.2572666666666667
