,1690
Date,2021-11-04 16:00:00
Open,0.4037
High,0.4067
Low,0.3994
Close,0.4034
Volume,537425.0
Quote_Volume,216299.4663
sumpv,216575.489
sumv,537186.0
vwap,0.48
index,1691.0
mean,0.4034062881923915
psum,682.160033333334
dev,0.14637034828357168
v1,36.207031267745386
varince,0.021424278856654076
sd1_pos,0.5531851741417858
sd1_neg,0.40681482585821416
sd2_pos,0.6263703482835716
sd2_neg,0.33362965171642833
sd3_pos,0.6995555224253576
sd3_neg,0.26044447757464245
sd4_pos,0.7727406965671433
sd4_neg,0.18725930343285663
sd5_pos,0.8459258707089292
sd5_neg,0.1140741292910708
sd6_pos,0.919111044850715
sd6_neg,0.04088895514928492
sd7_pos,0.9922962189925009
sd7_neg,-0.0322962189925009
sd8_pos,1.0654813931342866
sd8_neg,-0.10548139313428673
hlc3,0.4031666666666667
