,1690
Date,2021-11-04 16:00:00
Open,61.62
High,62.43
Low,61.1
Close,62.21
Volume,238854.28
Quote_Volume,14767753.849
sumpv,14693622.696133334
sumv,237325.66
vwap,78.66
index,1691.0
mean,78.34676400551928
psum,132484.3779333331
dev,40.015870113216074
v1,2706146.064951047
varince,1601.2698609177792
sd1_pos,98.66793505660803
sd1_neg,58.65206494339196
sd2_pos,118.67587011321606
sd2_neg,38.64412988678392
sd3_pos,138.6838051698241
sd3_neg,18.63619483017588
sd4_pos,158.69174022643216
sd4_neg,-1.371740226432152
sd5_pos,178.69967528304016
sd5_neg,-21.379675283040186
sd6_pos,198.70761033964823
sd6_neg,-41.38761033964823
sd7_pos,218.71554539625626
sd7_neg,-61.39554539625627
sd8_pos,238.7234804528643
sd8_neg,-81.4034804528643
hlc3,61.913333333333334
