,3461
Date,2021-11-11 18:00:00
Open,0.12661
High,0.12679
Low,0.12559
Close,0.12587
Volume,2325234.2
Quote_Volume,293720.710681
sumpv,293101.19817266666
sumv,2324846.9
vwap,0.13
index,3462.0
mean,0.11729346139033303
psum,406.06996333333296
dev,0.0523664803180951
v1,9.490921230993733
varince,0.0027422482609054414
sd1_pos,0.15618324015904755
sd1_neg,0.10381675984095246
sd2_pos,0.1823664803180951
sd2_neg,0.0776335196819049
sd3_pos,0.20854972047714265
sd3_neg,0.051450279522857356
sd4_pos,0.2347329606361902
sd4_neg,0.025267039363809807
sd5_pos,0.26091620079523775
sd5_neg,-0.0009162007952377427
sd6_pos,0.2870994409542853
sd6_neg,-0.027099440954285292
sd7_pos,0.31328268111333285
sd7_neg,-0.05328268111333284
sd8_pos,0.3394659212723804
sd8_neg,-0.07946592127238039
hlc3,0.12607333333333334
