,1690
Date,2021-11-04 16:00:00
Open,2.11
High,2.212
Low,2.104
Close,2.167
Volume,555172.4
Quote_Volume,1210476.5276
sumpv,1185939.7003666668
sumv,549130.9
vwap,2.0
index,1691.0
mean,1.8658843879361333
psum,3155.2105000000015
dev,0.5667898505965325
v1,542.9137417093151
varince,0.3212507347392397
sd1_pos,2.2833949252982664
sd1_neg,1.7166050747017336
sd2_pos,2.5667898505965328
sd2_neg,1.4332101494034675
sd3_pos,2.8501847758947987
sd3_neg,1.1498152241052013
sd4_pos,3.133579701193065
sd4_neg,0.8664202988069349
sd5_pos,3.4169746264913314
sd5_neg,0.5830253735086686
sd6_pos,3.7003695517895974
sd6_neg,0.2996304482104024
sd7_pos,3.9837644770878637
sd7_neg,0.016235522912136258
sd8_pos,4.26715940238613
sd8_neg,-0.2671594023861301
hlc3,2.159666666666667
