,3461
Date,2021-11-11 18:00:00
Open,2.6217
High,2.639
Low,2.6095
Close,2.6332
Volume,1767285.0
Quote_Volume,4641739.3507
sumpv,4640283.041166668
sumv,1766269.0
vwap,0.77
index,3462.0
mean,0.7513534248026185
psum,2601.185556666665
dev,0.7670978449091455
v1,2036.5877377819882
varince,0.5884391036642554
sd1_pos,1.1535489224545727
sd1_neg,0.3864510775454273
sd2_pos,1.5370978449091455
sd2_neg,0.0029021550908545635
sd3_pos,1.9206467673637182
sd3_neg,-0.38064676736371816
sd4_pos,2.304195689818291
sd4_neg,-0.7641956898182909
sd5_pos,2.687744612272864
sd5_neg,-1.1477446122728636
sd6_pos,3.0712935347274364
sd6_neg,-1.5312935347274363
sd7_pos,3.4548424571820093
sd7_neg,-1.9148424571820093
sd8_pos,3.838391379636582
sd8_neg,-2.298391379636582
hlc3,2.627166666666667
