,3461
Date,2021-11-11 18:00:00
Open,3.2361
High,3.2969
Low,3.1823
Close,3.2365
Volume,4692567.0
Quote_Volume,15218830.6416
sumpv,15195269.1591
sumv,4691201.0
vwap,0.9
index,3462.0
mean,0.4908708155208934
psum,1699.394763333333
dev,0.3187547367169273
v1,351.6534589231721
varince,0.10160458217947763
sd1_pos,1.0593773683584637
sd1_neg,0.7406226316415364
sd2_pos,1.2187547367169274
sd2_neg,0.5812452632830727
sd3_pos,1.378132105075391
sd3_neg,0.4218678949246091
sd4_pos,1.5375094734338546
sd4_neg,0.26249052656614547
sd5_pos,1.6968868417923182
sd5_neg,0.10311315820768185
sd6_pos,1.856264210150782
sd6_neg,-0.05626421015078187
sd7_pos,2.0156415785092454
sd7_neg,-0.21564157850924548
sd8_pos,2.1750189468677092
sd8_neg,-0.3750189468677091
hlc3,3.2391
