,966
Date,2021-11-11 18:00:00
Open,0.536
High,0.5363
Low,0.531
Close,0.5311
Volume,1089240.0
Quote_Volume,581440.9233
sumpv,580425.6207000001
sumv,1089183.0
vwap,0.38
index,967.0
mean,0.324503964150293
psum,313.7953333333333
dev,0.0818460315499915
v1,6.471014602545808
varince,0.006698772880482203
sd1_pos,0.42092301577499575
sd1_neg,0.33907698422500426
sd2_pos,0.4618460315499915
sd2_neg,0.2981539684500085
sd3_pos,0.5027690473249873
sd3_neg,0.2572309526750127
sd4_pos,0.543692063099983
sd4_neg,0.216307936900017
sd5_pos,0.5846150788749788
sd5_neg,0.17538492112502127
sd6_pos,0.6255380946499745
sd6_neg,0.1344619053500255
sd7_pos,0.6664611104249702
sd7_neg,0.09353888957502976
sd8_pos,0.707384126199966
sd8_neg,0.05261587380003402
hlc3,0.5329
