,3461
Date,2021-11-11 18:00:00
Open,1.2936
High,1.3013
Low,1.28
Close,1.2818
Volume,212081.0
Quote_Volume,273150.0891
sumpv,270795.8710666667
sumv,210316.0
vwap,1.32
index,3462.0
mean,1.1836373868669354
psum,4097.752633333331
dev,0.4013751197284931
v1,557.5739760969722
varince,0.16110198673706216
sd1_pos,1.5206875598642466
sd1_neg,1.1193124401357535
sd2_pos,1.7213751197284932
sd2_neg,0.9186248802715069
sd3_pos,1.9220626795927398
sd3_neg,0.7179373204072604
sd4_pos,2.122750239456986
sd4_neg,0.5172497605430139
sd5_pos,2.3234377993212325
sd5_neg,0.3165622006787674
sd6_pos,2.5241253591854793
sd6_neg,0.11587464081452081
sd7_pos,2.724812919049726
sd7_neg,-0.08481291904972577
sd8_pos,2.9255004789139725
sd8_neg,-0.28550047891397234
hlc3,1.2875666666666667
