,3461
Date,2021-11-11 18:00:00
Open,0.01992
High,0.01999
Low,0.0198
Close,0.01984
Volume,10036628.0
Quote_Volume,199555.61155
sumpv,199470.02239333335
sumv,10035386.0
vwap,0.02
index,3462.0
mean,0.019014054303870542
psum,65.82665599999982
dev,0.008558189702043811
v1,0.25349267658852
varince,7.324261097616873e-05
sd1_pos,0.024279094851021907
sd1_neg,0.015720905148978094
sd2_pos,0.02855818970204381
sd2_neg,0.01144181029795619
sd3_pos,0.03283728455306571
sd3_neg,0.007162715446934285
sd4_pos,0.03711637940408762
sd4_neg,0.0028836205959123784
sd5_pos,0.04139547425510953
sd5_neg,-0.001395474255109528
sd6_pos,0.045674569106131435
sd6_neg,-0.005674569106131431
sd7_pos,0.04995366395715334
sd7_neg,-0.009953663957153337
sd8_pos,0.05423275880817524
sd8_neg,-0.014232758808175244
hlc3,0.019876666666666667
