,1690
Date,2021-11-04 16:00:00
Open,26.86
High,27.43
Low,26.58
Close,27.4
Volume,20910.59
Quote_Volume,564595.9661
sumpv,562147.5409333333
sumv,20723.06
vwap,34.67
index,1691.0
mean,34.33382278730537
psum,58058.49433333339
dev,14.907328585261546
v1,375566.0729777356
varince,222.228445548956
sd1_pos,42.12366429263078
sd1_neg,27.21633570736923
sd2_pos,49.57732858526155
sd2_neg,19.762671414738456
sd3_pos,57.03099287789232
sd3_neg,12.309007122107683
sd4_pos,64.48465717052309
sd4_neg,4.8553428294769105
sd5_pos,71.93832146315387
sd5_neg,-2.598321463153866
sd6_pos,79.39198575578465
sd6_neg,-10.051985755784635
sd7_pos,86.84565004841541
sd7_neg,-17.505650048415404
sd8_pos,94.29931434104618
sd8_neg,-24.95931434104618
hlc3,27.126666666666665
