,1690
Date,2021-11-04 16:00:00
Open,1.0497
High,1.057
Low,1.035
Close,1.0497
Volume,835200.0
Quote_Volume,873508.8632
sumpv,871020.1665333332
sumv,831814.0
vwap,1.02
index,1691.0
mean,0.9831875024640252
psum,1662.5700666666667
dev,0.523068912183437
v1,462.38583684877125
varince,0.2736010868927641
sd1_pos,1.2815344560917186
sd1_neg,0.7584655439082815
sd2_pos,1.5430689121834371
sd2_neg,0.49693108781656303
sd3_pos,1.8046033682751554
sd3_neg,0.2353966317248446
sd4_pos,2.0661378243668738
sd4_neg,-0.026137824366873952
sd5_pos,2.3276722804585925
sd5_neg,-0.2876722804585925
sd6_pos,2.589206736550311
sd6_neg,-0.5492067365503108
sd7_pos,2.8507411926420296
sd7_neg,-0.8107411926420294
sd8_pos,3.112275648733748
sd8_neg,-1.072275648733748
hlc3,1.0471333333333332
