,1690
Date,2021-11-04 16:00:00
Open,11.462
High,11.491
Low,11.357
Close,11.485
Volume,9913.1
Quote_Volume,113295.2914
sumpv,110049.59333333334
sumv,9620.0
vwap,16.94
index,1691.0
mean,16.31050049280505
psum,27581.05633333334
dev,7.239617095553666
v1,88576.37411649361
varince,52.412055690232904
sd1_pos,20.559808547776836
sd1_neg,13.320191452223169
sd2_pos,24.179617095553667
sd2_neg,9.700382904446336
sd3_pos,27.7994256433305
sd3_neg,6.080574356669501
sd4_pos,31.419234191107336
sd4_neg,2.4607658088926687
sd5_pos,35.03904273888416
sd5_neg,-1.159042738884164
sd6_pos,38.658851286661005
sd6_neg,-4.7788512866609985
sd7_pos,42.27865983443783
sd7_neg,-8.39865983443783
sd8_pos,45.898468382214666
sd8_neg,-12.018468382214664
hlc3,11.439666666666668
