,1690
Date,2021-11-04 16:00:00
Open,9.629
High,9.77
Low,9.544
Close,9.751
Volume,46340.0
Quote_Volume,447904.6166
sumpv,446494.1693333334
sumv,46081.0
vwap,11.96
index,1691.0
mean,10.532448097772534
psum,17810.369733333355
dev,4.090706507039533
v1,28280.256738183125
varince,16.733879726735577
sd1_pos,14.005353253519768
sd1_neg,9.914646746480233
sd2_pos,16.050706507039536
sd2_neg,7.869293492960468
sd3_pos,18.0960597605593
sd3_neg,5.823940239440701
sd4_pos,20.141413014079067
sd4_neg,3.778586985920935
sd5_pos,22.186766267598834
sd5_neg,1.7332337324011675
sd6_pos,24.232119521118598
sd6_neg,-0.3121195211185981
sd7_pos,26.277472774638365
sd7_neg,-2.3574727746383637
sd8_pos,28.322826028158133
sd8_neg,-4.402826028158131
hlc3,9.689333333333334
