,3461
Date,2021-11-11 18:00:00
Open,0.03186
High,0.03205
Low,0.0316
Close,0.03167
Volume,16610835.0
Quote_Volume,528620.25289
sumpv,523725.97194
sumv,16484922.0
vwap,0.03
index,3462.0
mean,0.027762655016368203
psum,96.11431166666672
dev,0.009530719507663465
v1,0.31437860020913266
varince,9.083461433375691e-05
sd1_pos,0.03476535975383173
sd1_neg,0.025234640246168265
sd2_pos,0.039530719507663466
sd2_neg,0.020469280492336532
sd3_pos,0.044296079261495196
sd3_neg,0.015703920738504802
sd4_pos,0.04906143901532693
sd4_neg,0.010938560984673069
sd5_pos,0.05382679876915866
sd5_neg,0.006173201230841335
sd6_pos,0.05859215852299039
sd6_neg,0.0014078414770096054
sd7_pos,0.06335751827682212
sd7_neg,-0.0033575182768221315
sd8_pos,0.06812287803065387
sd8_neg,-0.008122878030653861
hlc3,0.03177
