,2510
Date,2021-11-11 18:00:00
Open,66.89
High,67.06
Low,66.47
Close,66.61
Volume,588.19
Quote_Volume,39258.7633
sumpv,39197.4618
sumv,587.58
vwap,79.92
index,2511.0
mean,65.20674286472855
psum,163734.1313333334
dev,19.558509026570334
v1,960163.5411095073
varince,382.5352753424332
sd1_pos,89.69925451328517
sd1_neg,70.14074548671483
sd2_pos,99.47850902657034
sd2_neg,60.36149097342967
sd3_pos,109.2577635398555
sd3_neg,50.5822364601445
sd4_pos,119.03701805314067
sd4_neg,40.80298194685933
sd5_pos,128.81627256642582
sd5_neg,31.023727433574166
sd6_pos,138.59552707971102
sd6_neg,21.244472920289
sd7_pos,148.37478159299616
sd7_neg,11.465218407003832
sd8_pos,158.15403610628135
sd8_neg,1.6859638937186645
hlc3,66.71
