,3461
Date,2021-11-11 18:00:00
Open,1.1069
High,1.109
Low,1.1018
Close,1.1029
Volume,204361.0
Quote_Volume,225986.8269
sumpv,225392.11359999995
sumv,204024.0
vwap,0.88
index,3462.0
mean,0.7989281340265729
psum,2765.8891999999955
dev,0.28047911011946053
v1,272.2717865295929
varince,0.07866853121340447
sd1_pos,1.0202395550597303
sd1_neg,0.7397604449402697
sd2_pos,1.1604791101194605
sd2_neg,0.5995208898805395
sd3_pos,1.3007186651791907
sd3_neg,0.45928133482080924
sd4_pos,1.440958220238921
sd4_neg,0.31904177976107895
sd5_pos,1.5811977752986515
sd5_neg,0.17880222470134866
sd6_pos,1.7214373303583814
sd6_neg,0.038562669641618474
sd7_pos,1.8616768854181118
sd7_neg,-0.10167688541811182
sd8_pos,2.0019164404778422
sd8_neg,-0.2419164404778421
hlc3,1.1047333333333331
