,3461
Date,2021-11-11 18:00:00
Open,1.0684
High,1.0713
Low,1.0617
Close,1.0625
Volume,294178.0
Quote_Volume,313539.7389
sumpv,313339.0131666667
sumv,294169.0
vwap,1.29
index,3462.0
mean,1.1225999614866136
psum,3886.441066666656
dev,0.4406658131358197
v1,672.0789880374866
varince,0.19418635886665317
sd1_pos,1.5103329065679099
sd1_neg,1.0696670934320902
sd2_pos,1.7306658131358197
sd2_neg,0.8493341868641804
sd3_pos,1.9509987197037297
sd3_neg,0.6290012802962704
sd4_pos,2.1713316262716393
sd4_neg,0.4086683737283606
sd5_pos,2.3916645328395494
sd5_neg,0.1883354671604507
sd6_pos,2.6119974394074594
sd6_neg,-0.03199743940745914
sd7_pos,2.832330345975369
sd7_neg,-0.25233034597536896
sd8_pos,3.0526632525432786
sd8_neg,-0.4726632525432788
hlc3,1.0651666666666666
