,1690
Date,2021-11-04 16:00:00
Open,0.3396
High,0.3407
Low,0.3348
Close,0.3382
Volume,825171.0
Quote_Volume,277972.5949
sumpv,278823.25350000005
sumv,825165.0
vwap,0.32
index,1691.0
mean,0.2605437334910308
psum,440.57945333333316
dev,0.09925509703695337
v1,16.649160546407398
varince,0.009851574287815029
sd1_pos,0.3696275485184767
sd1_neg,0.27037245148152333
sd2_pos,0.4192550970369534
sd2_neg,0.22074490296304664
sd3_pos,0.4688826455554301
sd3_neg,0.17111735444456994
sd4_pos,0.5185101940739067
sd4_neg,0.12148980592609326
sd5_pos,0.5681377425923835
sd5_neg,0.07186225740761659
sd6_pos,0.6177652911108602
sd6_neg,0.022234708889139865
sd7_pos,0.6673928396293368
sd7_neg,-0.027392839629336807
sd8_pos,0.7170203881478134
sd8_neg,-0.07702038814781348
hlc3,0.33790000000000003
