,3461
Date,2021-11-11 18:00:00
Open,431.1
High,435.8
Low,430.1
Close,432.1
Volume,1368.323
Quote_Volume,592609.627
sumpv,591925.7148000001
sumv,1368.298
vwap,322.57
index,3462.0
mean,322.3095220489119
psum,1115835.565333333
dev,109.34558401605958
v1,41381296.79033729
varince,11956.456743813143
sd1_pos,377.24279200802977
sd1_neg,267.8972079919702
sd2_pos,431.9155840160596
sd2_neg,213.22441598394042
sd3_pos,486.58837602408937
sd3_neg,158.55162397591062
sd4_pos,541.2611680321191
sd4_neg,103.87883196788084
sd5_pos,595.9339600401489
sd5_neg,49.20603995985107
sd6_pos,650.6067520481788
sd6_neg,-5.466752048178762
sd7_pos,705.2795440562086
sd7_neg,-60.139544056208535
sd8_pos,759.9523360642384
sd8_neg,-114.81233606423831
hlc3,432.6000000000001
