,3461
Date,2021-11-11 18:00:00
Open,0.02898
High,0.02917
Low,0.02831
Close,0.02836
Volume,38825154.0
Quote_Volume,1110925.48672
sumpv,1110298.0236533333
sumv,38803519.0
vwap,0.02
index,3462.0
mean,0.016689940304255725
psum,57.78057333333332
dev,0.006886915750992885
v1,0.16415387523056893
varince,4.7429608561273886e-05
sd1_pos,0.023443457875496444
sd1_neg,0.016556542124503557
sd2_pos,0.026886915750992883
sd2_neg,0.013113084249007116
sd3_pos,0.030330373626489326
sd3_neg,0.009669626373510674
sd4_pos,0.03377383150198577
sd4_neg,0.006226168498014231
sd5_pos,0.03721728937748221
sd5_neg,0.002782710622517788
sd6_pos,0.04066074725297865
sd6_neg,-0.0006607472529786516
sd7_pos,0.0441042051284751
sd7_neg,-0.004104205128475095
sd8_pos,0.047547663003971535
sd8_neg,-0.007547663003971538
hlc3,0.028613333333333334
