,3461
Date,2021-11-11 18:00:00
Open,0.1944
High,0.1947
Low,0.1934
Close,0.1939
Volume,477868.0
Quote_Volume,92760.1695
sumpv,92695.722
sumv,477813.0
vwap,0.32
index,3462.0
mean,0.25977211631041774
psum,899.3310666666662
dev,0.13787345456748734
v1,65.79045867080495
varince,0.019009089474373
sd1_pos,0.3889367272837437
sd1_neg,0.25106327271625634
sd2_pos,0.45787345456748735
sd2_neg,0.18212654543251267
sd3_pos,0.526810181851231
sd3_neg,0.113189818148769
sd4_pos,0.5957469091349747
sd4_neg,0.044253090865025324
sd5_pos,0.6646836364187183
sd5_neg,-0.024683636418718347
sd6_pos,0.7336203637024621
sd6_neg,-0.09362036370246202
sd7_pos,0.8025570909862056
sd7_neg,-0.1625570909862057
sd8_pos,0.8714938182699494
sd8_neg,-0.23149381826994936
hlc3,0.19399999999999998
