,1690
Date,2021-11-04 16:00:00
Open,1.8341
High,1.8394
Low,1.8235
Close,1.8362
Volume,1849757.0
Quote_Volume,3391783.1988
sumpv,3365087.8825333333
sumv,1835369.0
vwap,1.41
index,1691.0
mean,1.2384401537551732
psum,2094.202299999998
dev,0.3883591267795808
v1,254.8905511865675
varince,0.15082281135299852
sd1_pos,1.6041795633897904
sd1_neg,1.2158204366102094
sd2_pos,1.7983591267795807
sd2_neg,1.0216408732204192
sd3_pos,1.9925386901693711
sd3_neg,0.8274613098306287
sd4_pos,2.1867182535591616
sd4_neg,0.6332817464408383
sd5_pos,2.380897816948952
sd5_neg,0.439102183051048
sd6_pos,2.575077380338742
sd6_neg,0.2449226196612575
sd7_pos,2.7692569437285326
sd7_neg,0.050743056271467246
sd8_pos,2.963436507118323
sd8_neg,-0.14343650711832323
hlc3,1.8334666666666666
