,1690
Date,2021-11-04 16:00:00
Open,10.474
High,10.565
Low,10.346
Close,10.507
Volume,101633.2
Quote_Volume,1064670.586
sumpv,1061554.9281333333
sumv,101383.7
vwap,13.85
index,1691.0
mean,14.112607530061092
psum,23864.419333333306
dev,4.944797833401629
v1,41322.23328633072
varince,24.451025613213442
sd1_pos,16.322398916700813
sd1_neg,11.377601083299185
sd2_pos,18.794797833401628
sd2_neg,8.905202166598372
sd3_pos,21.267196750102443
sd3_neg,6.432803249897557
sd4_pos,23.739595666803258
sd4_neg,3.960404333196742
sd5_pos,26.211994583504072
sd5_neg,1.4880054164959269
sd6_pos,28.684393500204884
sd6_neg,-0.9843935002048863
sd7_pos,31.156792416905702
sd7_neg,-3.456792416905701
sd8_pos,33.629191333606514
sd8_neg,-5.929191333606516
hlc3,10.470666666666666
