,1690
Date,2021-11-04 16:00:00
Open,0.010263
High,0.010475
Low,0.010095
Close,0.010357
Volume,72677790.0
Quote_Volume,745366.111416
sumpv,748503.297792
sumv,72613824.0
vwap,0.01
index,1691.0
mean,0.009864177409816682
psum,16.68032400000001
dev,0.004751094618692194
v1,0.03814820112804441
varince,2.2572900075765923e-05
sd1_pos,0.012375547309346098
sd1_neg,0.007624452690653903
sd2_pos,0.014751094618692194
sd2_neg,0.005248905381307806
sd3_pos,0.01712664192803829
sd3_neg,0.0028733580719617095
sd4_pos,0.019502189237384386
sd4_neg,0.0004978107626156126
sd5_pos,0.021877736546730482
sd5_neg,-0.0018777365467304834
sd6_pos,0.02425328385607658
sd6_neg,-0.004253283856076581
sd7_pos,0.02662883116542268
sd7_neg,-0.006628831165422679
sd8_pos,0.029004378474768777
sd8_neg,-0.009004378474768775
hlc3,0.010308
