,1690
Date,2021-11-04 16:00:00
Open,2.525
High,2.607
Low,2.5
Close,2.581
Volume,474668.6
Quote_Volume,1210217.2494
sumpv,1216564.6873
sumv,474540.9
vwap,1.93
index,1691.0
mean,1.6287905460279928
psum,2754.284813333336
dev,0.850295850064536
v1,1221.8751251564825
varince,0.7230030326369719
sd1_pos,2.3551479250322678
sd1_neg,1.5048520749677319
sd2_pos,2.780295850064536
sd2_neg,1.079704149935464
sd3_pos,3.205443775096804
sd3_neg,0.654556224903196
sd4_pos,3.630591700129072
sd4_neg,0.22940829987092792
sd5_pos,4.05573962516134
sd5_neg,-0.19573962516133991
sd6_pos,4.480887550193608
sd6_neg,-0.620887550193608
sd7_pos,4.906035475225876
sd7_neg,-1.046035475225876
sd8_pos,5.331183400258144
sd8_neg,-1.471183400258144
hlc3,2.5636666666666668
