,1690
Date,2021-11-04 16:00:00
Open,0.13577
High,0.13751
Low,0.12922
Close,0.12928
Volume,150187310.0
Quote_Volume,19887821.971
sumpv,19776672.703766663
sumv,149736310.0
vwap,0.06
index,1691.0
mean,0.04334440725409021
psum,73.29539266666654
dev,0.023328009123168365
v1,0.9196912563095587
varince,0.0005441960096506265
sd1_pos,0.07166400456158419
sd1_neg,0.04833599543841582
sd2_pos,0.08332800912316836
sd2_neg,0.03667199087683164
sd3_pos,0.09499201368475255
sd3_neg,0.02500798631524745
sd4_pos,0.10665601824633672
sd4_neg,0.013343981753663268
sd5_pos,0.11832002280792091
sd5_neg,0.001679977192079088
sd6_pos,0.1299840273695051
sd6_neg,-0.0099840273695051
sd7_pos,0.14164803193108927
sd7_neg,-0.021648031931089273
sd8_pos,0.15331203649267344
sd8_neg,-0.03331203649267346
hlc3,0.13207666666666665
