,2894
Date,2021-11-11 18:00:00
Open,13.86
High,13.91
Low,13.75
Close,13.81
Volume,71467.63
Quote_Volume,988185.9741
sumpv,987627.3666000001
sumv,71463.63
vwap,12.57
index,2895.0
mean,11.325694415659164
psum,32787.88533333328
dev,4.235964967972165
v1,51928.197313414195
varince,17.94339920988742
sd1_pos,14.687982483986083
sd1_neg,10.452017516013917
sd2_pos,16.805964967972166
sd2_neg,8.334035032027835
sd3_pos,18.92394745195825
sd3_neg,6.216052548041754
sd4_pos,21.04192993594433
sd4_neg,4.098070064055671
sd5_pos,23.159912419930414
sd5_neg,1.980087580069588
sd6_pos,25.277894903916494
sd6_neg,-0.13789490391649295
sd7_pos,27.395877387902576
sd7_neg,-2.2558773879025757
sd8_pos,29.51385987188866
sd8_neg,-4.3738598718886585
hlc3,13.82
