,3461
Date,2021-11-11 18:00:00
Open,268.7
High,269.3
Low,267.3
Close,267.3
Volume,1485.894
Quote_Volume,399262.3745
sumpv,398199.49199999997
sumv,1485.819
vwap,269.6
index,3462.0
mean,261.3579058347775
psum,904821.0699999997
dev,63.062724039907174
v1,13764075.692297196
varince,3976.907163333486
sd1_pos,301.1313620199536
sd1_neg,238.06863798004645
sd2_pos,332.6627240399072
sd2_neg,206.53727596009284
sd3_pos,364.19408605986075
sd3_neg,175.00591394013927
sd4_pos,395.7254480798144
sd4_neg,143.47455192018566
sd5_pos,427.25681009976796
sd5_neg,111.94318990023208
sd6_pos,458.78817211972154
sd6_neg,80.41182788027851
sd7_pos,490.31953413967517
sd7_neg,48.880465860324904
sd8_pos,521.8508961596287
sd8_neg,17.349103840371328
hlc3,268.0
