,3461
Date,2021-11-11 18:00:00
Open,0.4705
High,0.4717
Low,0.4673
Close,0.4678
Volume,616145.0
Quote_Volume,289554.7237
sumpv,288755.54760000005
sumv,615771.0
vwap,0.44
index,3462.0
mean,0.39485176680146394
psum,1366.9768166666681
dev,0.1305998943730903
v1,59.031966471917976
varince,0.017056332410262345
sd1_pos,0.5052999471865451
sd1_neg,0.37470005281345486
sd2_pos,0.5705998943730903
sd2_neg,0.30940010562690967
sd3_pos,0.6358998415596355
sd3_neg,0.24410015844036453
sd4_pos,0.7011997887461806
sd4_neg,0.1788002112538194
sd5_pos,0.7664997359327257
sd5_neg,0.11350026406727426
sd6_pos,0.8317996831192709
sd6_neg,0.048200316880729066
sd7_pos,0.8970996303058161
sd7_neg,-0.01709963030581607
sd8_pos,0.9623995774923613
sd8_neg,-0.08239957749236121
hlc3,0.46893333333333337
