,3461
Date,2021-11-11 18:00:00
Open,5.655
High,5.665
Low,5.61
Close,5.619
Volume,14556.7
Quote_Volume,81994.1003
sumpv,81237.05153333333
sumv,14425.9
vwap,7.82
index,3462.0
mean,5.894191758135948
psum,20405.691866666653
dev,1.713857107577112
v1,10166.016706951534
varince,2.9373061851925844
sd1_pos,8.676928553788557
sd1_neg,6.963071446211444
sd2_pos,9.533857107577113
sd2_neg,6.106142892422888
sd3_pos,10.390785661365669
sd3_neg,5.249214338634332
sd4_pos,11.247714215154225
sd4_neg,4.392285784845776
sd5_pos,12.104642768942782
sd5_neg,3.53535723105722
sd6_pos,12.961571322731336
sd6_neg,2.6784286772686645
sd7_pos,13.818499876519892
sd7_neg,1.8215001234801083
sd8_pos,14.675428430308449
sd8_neg,0.964571569691552
hlc3,5.631333333333333
