,1690
Date,2021-11-04 16:00:00
Open,198.8
High,200.8
Low,197.0
Close,200.0
Volume,54761.757
Quote_Volume,10901681.2229
sumpv,10886890.8492
sumv,54625.644
vwap,206.31
index,1691.0
mean,188.28062093435824
psum,318382.5299999998
dev,50.49211373347194
v1,4308576.4982728325
varince,2549.4535492738655
sd1_pos,231.55605686673596
sd1_neg,181.06394313326405
sd2_pos,256.80211373347197
sd2_neg,155.81788626652806
sd3_pos,282.0481706002079
sd3_neg,130.57182939979208
sd4_pos,307.2942274669439
sd4_neg,105.32577253305612
sd5_pos,332.54028433367984
sd5_neg,80.07971566632015
sd6_pos,357.7863412004158
sd6_neg,54.833658799584185
sd7_pos,383.0323980671518
sd7_neg,29.5876019328482
sd8_pos,408.27845493388776
sd8_neg,4.341545066112246
hlc3,199.29999999999998
