,773
Date,2021-11-11 18:00:00
Open,0.5412
High,0.5412
Low,0.5381
Close,0.5389
Volume,39641.0
Quote_Volume,21392.5356
sumpv,21359.9703
sumv,39599.5
vwap,0.84
index,774.0
mean,0.6656248492678724
psum,515.1936333333332
dev,0.10701745910627698
v1,8.852965355904713
varince,0.011452736553563665
sd1_pos,0.8935087295531384
sd1_neg,0.7864912704468615
sd2_pos,0.947017459106277
sd2_neg,0.732982540893723
sd3_pos,1.0005261886594154
sd3_neg,0.6794738113405845
sd4_pos,1.054034918212554
sd4_neg,0.625965081787446
sd5_pos,1.1075436477656924
sd5_neg,0.5724563522343076
sd6_pos,1.161052377318831
sd6_neg,0.518947622681169
sd7_pos,1.2145611068719693
sd7_neg,0.46543889312803055
sd8_pos,1.268069836425108
sd8_neg,0.41193016357489204
hlc3,0.5394
