Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore
2021-10-02 19:35:00,0.15244000,0.15302000,0.15244000,0.15267,863826.90000000,131995.21212400,
2021-10-02 19:40:00,0.15264000,0.15264000,0.15166000,0.15179,919717.20000000,139769.77620200,
2021-10-02 19:45:00,0.15169000,0.15195000,0.15134000,0.15162,974926.10000000,147790.18734100,
2021-10-02 19:50:00,0.15153000,0.15174000,0.15096000,0.15104,1274720.70000000,192718.72109600,
2021-10-02 19:55:00,0.15107000,0.15166000,0.15092000,0.15144,1011994.30000000,153124.93588500,
2021-10-02 20:00:00,0.15144000,0.15158000,0.15110000,0.15139,587223.90000000,88920.58304500,
2021-10-02 20:05:00,0.15139000,0.15141000,0.15032000,0.15056,1238045.30000000,186672.07746200,
2021-10-02 20:10:00,0.15055000,0.15081000,0.15043000,0.15048,981689.20000000,147845.41184400,
2021-10-02 20:15:00,0.15059000,0.15102000,0.15045000,0.15076,1020358.30000000,153824.51016100,
2021-10-02 20:20:00,0.15076000,0.15089000,0.15002000,0.1501,931985.00000000,140334.27396200,
2021-10-02 20:25:00,0.15006000,0.15015000,0.14786000,0.14849,5801924.50000000,862851.74705700,
2021-10-02 20:30:00,0.14849000,0.14921000,0.14844000,0.14889,2350707.20000000,349671.10743800,
2021-10-02 20:35:00,0.14900000,0.14913000,0.14866000,0.14881,593254.40000000,88299.25866000,
2021-10-02 20:40:00,0.14881000,0.14898000,0.14798000,0.14837,670658.70000000,99537.44583900,
2021-10-02 20:45:00,0.14831000,0.14894000,0.14831000,0.14866,1103596.40000000,164138.55902800,
2021-10-02 20:50:00,0.14867000,0.14897000,0.14856000,0.14891,867093.10000000,129061.31627000,
2021-10-02 20:55:00,0.14891000,0.14900000,0.14821000,0.14824,846107.30000000,125830.91305000,
2021-10-02 21:00:00,0.14844000,0.14886000,0.14839000,0.14868,623059.50000000,92619.05469100,
2021-10-02 21:05:00,0.14871000,0.14921000,0.14871000,0.14919,700867.70000000,104439.42947600,
2021-10-02 21:10:00,0.14914000,0.14994000,0.14880000,0.14887,2895767.10000000,432575.74477100,
2021-10-02 21:15:00,0.14890000,0.14940000,0.14887000,0.14926,886260.50000000,132259.31743500,
2021-10-02 21:20:00,0.14929000,0.14954000,0.14913000,0.14923,630135.60000000,94158.60365700,
2021-10-02 21:25:00,0.14925000,0.14926000,0.14885000,0.14915,853422.80000000,127147.48894000,
2021-10-02 21:30:00,0.14915000,0.14922000,0.14871000,0.14876,513455.60000000,76478.27032000,
2021-10-02 21:35:00,0.14876000,0.14907000,0.14858000,0.14895,490883.60000000,73060.98634900,
2021-10-02 21:40:00,0.14895000,0.14902000,0.14873000,0.14891,314819.00000000,46882.47593800,
2021-10-02 21:45:00,0.14891000,0.14934000,0.14885000,0.14931,718227.20000000,107109.39865700,
2021-10-02 21:50:00,0.14930000,0.14939000,0.14888000,0.14888,490821.80000000,73244.99276600,
2021-10-02 21:55:00,0.14889000,0.14905000,0.14841000,0.14868,1473349.80000000,219033.33981300,
2021-10-02 22:00:00,0.14860000,0.14956000,0.14859000,0.14927,1707413.00000000,254420.11836700,
2021-10-02 22:05:00,0.14927000,0.14961000,0.14907000,0.14961,1050628.60000000,156938.77613500,
2021-10-02 22:10:00,0.14955000,0.14958000,0.14901000,0.14937,1084253.10000000,161842.92944100,
2021-10-02 22:15:00,0.14935000,0.14944000,0.14893000,0.14922,887176.50000000,132351.99531000,
2021-10-02 22:20:00,0.14917000,0.14968000,0.14906000,0.14967,1395965.50000000,208695.02114500,
2021-10-02 22:25:00,0.14964000,0.14987000,0.14938000,0.14949,934860.00000000,139872.55960900,
2021-10-02 22:30:00,0.14950000,0.14972000,0.14915000,0.14928,221267.10000000,33066.93242400,
2021-10-02 22:35:00,0.14920000,0.14979000,0.14918000,0.14955,641829.90000000,95974.56212100,
2021-10-02 22:40:00,0.14944000,0.14950000,0.14893000,0.14907,605014.50000000,90277.47058200,
2021-10-02 22:45:00,0.14897000,0.14960000,0.14888000,0.14922,343166.20000000,51181.63163900,
2021-10-02 22:50:00,0.14917000,0.14947000,0.14885000,0.14889,600580.40000000,89556.26980200,
2021-10-02 22:55:00,0.14886000,0.14894000,0.14815000,0.14847,1973734.50000000,293425.39332400,
2021-10-02 23:00:00,0.14847000,0.14915000,0.14832000,0.14894,718151.50000000,106837.04482500,
2021-10-02 23:05:00,0.14894000,0.14947000,0.14886000,0.14937,355345.70000000,52999.61171700,
2021-10-02 23:10:00,0.14939000,0.14953000,0.14887000,0.14903,353543.20000000,52756.42014900,
2021-10-02 23:15:00,0.14890000,0.14909000,0.14882000,0.14898,292506.00000000,43567.68777300,
2021-10-02 23:20:00,0.14895000,0.14895000,0.14829000,0.14829,385734.80000000,57319.67297300,
2021-10-02 23:25:00,0.14834000,0.14845000,0.14600000,0.14608,4876104.40000000,716413.52211500,
2021-10-02 23:30:00,0.14608000,0.14613000,0.14094000,0.14346,24264045.50000000,3493962.34364600,
2021-10-02 23:35:00,0.14353000,0.14480000,0.14299000,0.1432,3545884.20000000,510697.78403400,
2021-10-02 23:40:00,0.14328000,0.14450000,0.14324000,0.1435,2084947.70000000,299800.76295100,
2021-10-02 23:45:00,0.14347000,0.14446000,0.14293000,0.1435,1507081.60000000,216580.22524200,
2021-10-02 23:50:00,0.14347000,0.14440000,0.14315000,0.14427,991173.50000000,142511.69929100,
2021-10-02 23:55:00,0.14427000,0.14428000,0.14363000,0.14363,687060.80000000,98924.94130300,
2021-10-03 00:00:00,0.14364000,0.14479000,0.14351000,0.14457,2950629.80000000,425016.68654200,
2021-10-03 00:05:00,0.14455000,0.14475000,0.14402000,0.14433,1778364.50000000,256776.04321000,
2021-10-03 00:10:00,0.14426000,0.14460000,0.14400000,0.14423,973220.80000000,140459.38810300,
2021-10-03 00:15:00,0.14428000,0.14468000,0.14414000,0.14425,895310.80000000,129232.64930600,
2021-10-03 00:20:00,0.14420000,0.14457000,0.14416000,0.14436,1364129.20000000,196873.01515200,
2021-10-03 00:25:00,0.14436000,0.14493000,0.14433000,0.14489,1851750.40000000,267797.75528500,
2021-10-03 00:30:00,0.14486000,0.14501000,0.14371000,0.14381,1151941.70000000,166369.07679700,
2021-10-03 00:35:00,0.14381000,0.14401000,0.14292000,0.14312,1930239.50000000,276701.33513000,
2021-10-03 00:40:00,0.14306000,0.14351000,0.14184000,0.14212,2577750.20000000,367621.05868600,
2021-10-03 00:45:00,0.14216000,0.14260000,0.14011000,0.14015,3983436.10000000,561869.40413000,
2021-10-03 00:50:00,0.14025000,0.14086000,0.13817000,0.1402,7160916.90000000,998688.74170700,
2021-10-03 00:55:00,0.14019000,0.14088000,0.13964000,0.14042,2210418.20000000,310362.04710200,
2021-10-03 01:00:00,0.14033000,0.14169000,0.14009000,0.1414,3634160.80000000,513218.70898000,
2021-10-03 01:05:00,0.14139000,0.14139000,0.14070000,0.14092,959820.80000000,135383.59584500,
2021-10-03 01:10:00,0.14100000,0.14127000,0.13974000,0.14,2609584.10000000,366310.14859000,
2021-10-03 01:15:00,0.14000000,0.14110000,0.13951000,0.14099,2593903.80000000,363331.21921900,
2021-10-03 01:20:00,0.14098000,0.14125000,0.14000000,0.1401,1803197.80000000,253447.05623500,
2021-10-03 01:25:00,0.14013000,0.14061000,0.13960000,0.1405,1787680.90000000,250350.30227800,
2021-10-03 01:30:00,0.14049000,0.14094000,0.13995000,0.14027,866380.40000000,121695.32386000,
2021-10-03 01:35:00,0.14022000,0.14106000,0.13996000,0.14102,793496.80000000,111550.83058400,
2021-10-03 01:40:00,0.14101000,0.14160000,0.14082000,0.14152,778626.10000000,110032.43408800,
2021-10-03 01:45:00,0.14141000,0.14189000,0.14129000,0.14158,1355363.70000000,191835.81836200,
2021-10-03 01:50:00,0.14160000,0.14194000,0.14127000,0.14153,2058564.30000000,291549.00738100,
2021-10-03 01:55:00,0.14162000,0.14188000,0.14127000,0.14165,969144.70000000,137240.81886700,
2021-10-03 02:00:00,0.14164000,0.14189000,0.14123000,0.1417,847691.00000000,119958.11875100,
2021-10-03 02:05:00,0.14151000,0.14197000,0.14119000,0.14197,1024334.90000000,145178.61866000,
2021-10-03 02:10:00,0.14197000,0.14261000,0.14189000,0.14246,1129463.90000000,160710.34431400,
2021-10-03 02:15:00,0.14250000,0.14272000,0.14204000,0.14246,981214.70000000,139689.87084700,
2021-10-03 02:20:00,0.14249000,0.14273000,0.14150000,0.14196,1831627.90000000,260300.66475300,
2021-10-03 02:25:00,0.14191000,0.14249000,0.14171000,0.14247,638542.80000000,90715.63195000,
2021-10-03 02:30:00,0.14247000,0.14267000,0.14194000,0.14226,971088.10000000,138259.81122300,
2021-10-03 02:35:00,0.14231000,0.14246000,0.14170000,0.1417,560752.70000000,79656.35320200,
2021-10-03 02:40:00,0.14186000,0.14230000,0.14153000,0.14212,2101473.10000000,298246.15450300,
2021-10-03 02:45:00,0.14200000,0.14212000,0.14135000,0.14161,1124799.20000000,159296.89631300,
2021-10-03 02:50:00,0.14152000,0.14179000,0.14120000,0.14164,629300.80000000,89030.04100600,
2021-10-03 02:55:00,0.14162000,0.14170000,0.14113000,0.14117,714041.30000000,100923.74462600,
2021-10-03 03:00:00,0.14123000,0.14146000,0.14088000,0.14141,999376.40000000,141088.57279200,
2021-10-03 03:05:00,0.14138000,0.14146000,0.14105000,0.14133,726326.00000000,102617.63957500,
2021-10-03 03:10:00,0.14134000,0.14197000,0.14119000,0.14166,1317272.90000000,186535.68385000,
