Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore
2021-09-18 08:00:00,0.87650000,0.88830000,0.85650000,0.857,31056665.00000000,27189947.16170000,
2021-09-18 12:00:00,0.85730000,0.86950000,0.84940000,0.8559,21160330.00000000,18200491.53450000,
2021-09-18 16:00:00,0.85540000,0.86150000,0.82030000,0.8258,22997026.00000000,19259160.98530000,
2021-09-18 20:00:00,0.82590000,0.84230000,0.80610000,0.8385,19070169.00000000,15701073.45480000,
2021-09-19 00:00:00,0.83790000,0.84700000,0.81830000,0.8218,20253128.00000000,16828188.09660000,
2021-09-19 04:00:00,0.82170000,0.82570000,0.81170000,0.8143,15841337.00000000,12977407.17640000,
2021-09-19 08:00:00,0.81460000,0.83000000,0.78500000,0.7872,23491488.00000000,19141972.35350000,
2021-09-19 12:00:00,0.78670000,0.81950000,0.78470000,0.8074,18282597.00000000,14734120.78140000,
2021-09-19 16:00:00,0.80810000,0.81200000,0.78220000,0.7824,24820093.00000000,19858440.46970000,
2021-09-19 20:00:00,0.78260000,0.79400000,0.75750000,0.7651,11659469.00000000,8995564.02710000,
2021-09-20 00:00:00,0.76520000,0.76790000,0.69690000,0.713,29278736.00000000,21538300.50690000,
2021-09-20 04:00:00,0.71300000,0.72890000,0.66880000,0.6865,24502483.00000000,17162214.92340000,
2021-09-20 08:00:00,0.68620000,0.71050000,0.63820000,0.6538,38848046.00000000,26572426.20420000,
2021-09-20 12:00:00,0.65310000,0.73440000,0.62190000,0.7145,40364383.00000000,27833683.26280000,
2021-09-20 16:00:00,0.71280000,0.71330000,0.65780000,0.6879,31136258.00000000,21547209.29860000,
2021-09-20 20:00:00,0.68720000,0.70140000,0.66580000,0.6805,24231040.00000000,16504904.50060000,
2021-09-21 00:00:00,0.68110000,0.69770000,0.62660000,0.671,24556568.00000000,16265626.81580000,
2021-09-21 04:00:00,0.67000000,0.70450000,0.64360000,0.7024,19708330.00000000,13189267.15280000,
2021-09-21 08:00:00,0.70220000,0.72200000,0.68230000,0.6879,22289920.00000000,15562405.57330000,
