BTCUSDT,2021-01-08,41950.00000000
BTCUSDT,2021-01-14,40100.00000000
BTCUSDT,2021-01-19,37850.00000000
BTCUSDT,2021-01-27,29241.72000000
BTCUSDT,2021-01-29,38531.90000000
BTCUSDT,2021-02-21,58352.80000000
BTCUSDT,2021-03-03,52640.00000000
BTCUSDT,2021-03-05,46300.00000000
BTCUSDT,2021-03-16,53271.34000000
BTCUSDT,2021-03-25,50427.56000000
BTCUSDT,2021-04-04,56388.00000000
BTCUSDT,2021-04-06,59495.24000000
BTCUSDT,2021-04-14,64854.00000000
BTCUSDT,2021-05-05,52900.00000000
BTCUSDT,2021-05-30,33379.00000000
BTCUSDT,2021-06-03,39476.00000000
BTCUSDT,2021-06-08,31000.00000000
BTCUSDT,2021-06-10,38491.00000000
BTCUSDT,2021-06-15,41330.00000000
BTCUSDT,2021-06-22,28805.00000000
BTCUSDT,2021-06-26,30151.00000000
BTCUSDT,2021-06-29,36600.00000000
BTCUSDT,2021-07-02,32699.00000000
BTCUSDT,2021-07-04,35967.85000000
BTCUSDT,2021-07-12,34678.43000000
BTCUSDT,2021-07-20,29278.00000000
ETHUSDT,2021-01-10,1348.33000000
ETHUSDT,2021-01-16,1298.00000000
ETHUSDT,2021-01-22,1042.31000000
ETHUSDT,2021-01-25,1475.00000000
ETHUSDT,2021-01-27,1207.00000000
ETHUSDT,2021-02-01,1269.99000000
ETHUSDT,2021-02-05,1760.49000000
ETHUSDT,2021-02-13,1871.72000000
ETHUSDT,2021-02-20,2042.34000000
ETHUSDT,2021-03-03,1656.94000000
ETHUSDT,2021-03-10,1877.69000000
ETHUSDT,2021-03-12,1719.72000000
ETHUSDT,2021-03-16,1711.68000000
ETHUSDT,2021-03-24,1536.92000000
ETHUSDT,2021-04-02,2146.00000000
ETHUSDT,2021-04-06,2151.00000000
ETHUSDT,2021-04-16,2548.29000000
ETHUSDT,2021-04-22,2644.47000000
ETHUSDT,2021-05-26,2910.00000000
ETHUSDT,2021-05-30,2180.53000000
ETHUSDT,2021-06-03,2891.95000000
ETHUSDT,2021-06-08,2304.91000000
ETHUSDT,2021-06-12,2256.22000000
ETHUSDT,2021-06-15,2640.00000000
ETHUSDT,2021-06-22,1700.48000000
ETHUSDT,2021-06-26,1717.32000000
ETHUSDT,2021-06-30,2287.78000000
ETHUSDT,2021-07-02,2018.50000000
ETHUSDT,2021-07-07,2409.00000000
ETHUSDT,2021-07-09,2046.51000000
ETHUSDT,2021-07-20,1706.00000000
BNBUSDT,2021-01-02,36.80000000
BNBUSDT,2021-01-10,45.16200000
BNBUSDT,2021-01-11,35.03740000
BNBUSDT,2021-01-19,47.21870000
BNBUSDT,2021-01-22,36.85180000
BNBUSDT,2021-01-25,43.42410000
BNBUSDT,2021-01-27,39.61020000
BNBUSDT,2021-02-19,348.69690000
BNBUSDT,2021-02-23,186.10000000
BNBUSDT,2021-03-02,264.90000000
BNBUSDT,2021-03-05,215.64390000
BNBUSDT,2021-03-16,240.19900000
BNBUSDT,2021-03-25,224.96860000
BNBUSDT,2021-04-12,638.56730000
BNBUSDT,2021-04-21,613.89750000
BNBUSDT,2021-05-26,388.28000000
BNBUSDT,2021-05-30,291.06000000
BNBUSDT,2021-06-03,433.00000000
BNBUSDT,2021-06-08,319.18000000
BNBUSDT,2021-06-12,325.30000000
BNBUSDT,2021-06-15,379.58000000
BNBUSDT,2021-06-22,225.42000000
BNBUSDT,2021-06-24,316.49000000
BNBUSDT,2021-06-26,264.26000000
BNBUSDT,2021-06-29,315.60000000
BNBUSDT,2021-07-02,276.40000000
BNBUSDT,2021-07-07,340.00000000
BNBUSDT,2021-07-09,301.43000000
BNBUSDT,2021-07-12,334.37000000
BNBUSDT,2021-07-14,290.24000000
BNBUSDT,2021-07-20,254.52000000
NEOUSDT,2021-01-03,14.00000000
NEOUSDT,2021-01-11,26.71500000
NEOUSDT,2021-01-19,28.86800000
NEOUSDT,2021-01-22,20.77000000
NEOUSDT,2021-01-24,25.61400000
NEOUSDT,2021-01-27,20.33300000
NEOUSDT,2021-01-31,21.55400000
NEOUSDT,2021-02-05,26.46000000
NEOUSDT,2021-02-14,47.44400000
NEOUSDT,2021-02-22,55.44400000
NEOUSDT,2021-02-23,31.30100000
NEOUSDT,2021-03-03,41.39600000
NEOUSDT,2021-03-05,35.70100000
NEOUSDT,2021-03-14,42.93900000
NEOUSDT,2021-03-18,48.00100000
NEOUSDT,2021-03-25,37.42100000
NEOUSDT,2021-04-04,49.61000000
NEOUSDT,2021-04-19,133.83700000
NEOUSDT,2021-04-29,86.12600000
NEOUSDT,2021-05-23,35.46200000
NEOUSDT,2021-05-27,66.68200000
NEOUSDT,2021-05-30,46.83100000
NEOUSDT,2021-06-03,62.70000000
NEOUSDT,2021-06-08,44.64300000
NEOUSDT,2021-06-12,43.92300000
NEOUSDT,2021-06-15,52.00000000
NEOUSDT,2021-06-22,25.90800000
NEOUSDT,2021-06-25,35.95000000
NEOUSDT,2021-06-26,29.31900000
NEOUSDT,2021-06-30,37.79700000
NEOUSDT,2021-07-02,33.36900000
NEOUSDT,2021-07-07,38.45100000
NEOUSDT,2021-07-09,32.22200000
NEOUSDT,2021-07-20,25.02300000
LTCUSDT,2021-01-14,156.89000000
LTCUSDT,2021-01-19,166.02000000
LTCUSDT,2021-01-27,118.13000000
LTCUSDT,2021-01-29,145.50000000
LTCUSDT,2021-01-31,125.67000000
LTCUSDT,2021-02-20,247.04000000
LTCUSDT,2021-02-23,157.29000000
LTCUSDT,2021-03-03,196.49000000
LTCUSDT,2021-03-13,230.23000000
LTCUSDT,2021-03-16,191.15000000
LTCUSDT,2021-03-25,167.86000000
LTCUSDT,2021-04-04,192.22000000
LTCUSDT,2021-04-06,244.59000000
LTCUSDT,2021-04-17,335.69000000
LTCUSDT,2021-04-22,289.61000000
LTCUSDT,2021-05-27,209.00000000
LTCUSDT,2021-05-30,155.11000000
LTCUSDT,2021-06-08,144.89000000
LTCUSDT,2021-06-10,174.61000000
LTCUSDT,2021-06-12,154.14000000
LTCUSDT,2021-06-15,181.20000000
LTCUSDT,2021-06-22,104.92000000
LTCUSDT,2021-06-29,149.18000000
LTCUSDT,2021-07-02,130.60000000
LTCUSDT,2021-07-04,148.10000000
LTCUSDT,2021-07-09,126.00000000
LTCUSDT,2021-07-20,103.83000000
QTUMUSDT,2021-01-02,2.18700000
QTUMUSDT,2021-01-10,3.72000000
QTUMUSDT,2021-01-19,3.42700000
QTUMUSDT,2021-01-22,2.56000000
QTUMUSDT,2021-01-24,4.18500000
QTUMUSDT,2021-01-27,3.00000000
QTUMUSDT,2021-02-11,8.85000000
QTUMUSDT,2021-02-19,7.51200000
QTUMUSDT,2021-02-23,4.24700000
QTUMUSDT,2021-03-06,6.66900000
QTUMUSDT,2021-03-19,7.58900000
QTUMUSDT,2021-03-26,9.52800000
QTUMUSDT,2021-04-04,9.55700000
QTUMUSDT,2021-04-07,17.98000000
QTUMUSDT,2021-04-13,14.17000000
QTUMUSDT,2021-05-23,6.37500000
QTUMUSDT,2021-05-30,10.25500000
