Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore
2021-09-18 08:00:00,11.61100000,11.74600000,11.35700000,11.364,98028.20000000,1129879.52780000,
2021-09-18 12:00:00,11.39200000,11.50000000,11.27500000,11.341,78703.80000000,895784.98700000,
2021-09-18 16:00:00,11.33500000,11.52500000,11.24400000,11.347,82115.40000000,932645.26550000,
2021-09-18 20:00:00,11.32300000,11.32300000,11.03900000,11.262,68454.60000000,764922.93340000,
2021-09-19 00:00:00,11.26100000,11.32300000,11.04300000,11.2,116954.00000000,1306644.75200000,
2021-09-19 04:00:00,11.17900000,11.45600000,11.04300000,11.348,73616.20000000,828860.25280000,
2021-09-19 08:00:00,11.36500000,11.45300000,10.94200000,11.035,65776.30000000,739022.78910000,
2021-09-19 12:00:00,11.05500000,11.35000000,10.89000000,11.062,99487.80000000,1099039.67890000,
2021-09-19 16:00:00,11.04000000,11.22000000,10.92600000,10.926,88288.40000000,974560.61010000,
2021-09-19 20:00:00,10.92800000,11.25200000,10.85900000,11.04,99815.50000000,1101802.74020000,
2021-09-20 00:00:00,11.04000000,11.06100000,10.11000000,10.335,168822.40000000,1775383.97410000,
2021-09-20 04:00:00,10.33400000,11.00000000,9.89700000,10.047,163901.00000000,1715899.42150000,
2021-09-20 08:00:00,10.04800000,10.82600000,9.80000000,10.219,195634.20000000,1999230.11260000,
2021-09-20 12:00:00,10.21400000,10.60000000,9.60800000,10.177,216515.20000000,2187439.37019200,
2021-09-20 16:00:00,10.14200000,10.33700000,9.69000000,10.079,108236.80000000,1089900.78840000,
2021-09-20 20:00:00,10.08600000,10.25000000,9.55900000,9.694,105709.70000000,1049196.98765400,
2021-09-21 00:00:00,9.66500000,11.50000000,9.03600000,10.47,341577.29600000,3623867.02366100,
2021-09-21 04:00:00,10.44100000,11.09400000,10.35400000,10.722,232344.00000000,2484144.91640000,
2021-09-21 08:00:00,10.73100000,10.90500000,10.47000000,10.657,131463.60000000,1402349.61920000,
2021-09-21 12:00:00,10.68100000,10.88500000,10.11200000,10.426,453481.80000000,4733786.74820000,
2021-09-21 16:00:00,10.43500000,10.43500000,9.66700000,9.93,201675.80000000,2014165.66590000,
2021-09-21 20:00:00,9.92400000,10.20800000,9.20000000,9.29,217218.00000000,2120332.96180000,
2021-09-22 00:00:00,9.30300000,9.91300000,9.15100000,9.489,111055.30000000,1057511.39720000,
2021-09-22 04:00:00,9.46100000,9.86700000,9.32400000,9.861,65580.90000000,627717.81440000,
2021-09-22 08:00:00,9.85300000,10.02000000,9.40400000,9.482,91087.60000000,884709.53730000,
2021-09-22 12:00:00,9.47000000,9.98600000,9.44000000,9.965,79313.40000000,770109.76910000,
2021-09-22 16:00:00,9.96500000,10.14800000,9.80500000,10.089,83095.00000000,831193.61030000,
2021-09-22 20:00:00,10.08900000,10.25000000,9.97400000,10.163,74457.00000000,753378.60400000,
2021-09-23 00:00:00,10.16200000,10.25700000,10.03000000,10.188,75102.60000000,762430.29890000,
2021-09-23 04:00:00,10.15900000,10.23000000,10.01900000,10.227,60708.60000000,615439.29350000,
2021-09-23 08:00:00,10.20700000,10.23000000,9.74100000,9.831,85105.40000000,849130.20810000,
2021-09-23 12:00:00,9.83400000,10.17300000,9.77700000,9.987,82677.60000000,829718.74370000,
2021-09-23 16:00:00,9.98400000,10.27800000,9.93600000,10.064,84306.90000000,852727.82360000,
2021-09-23 20:00:00,10.06300000,10.13200000,9.95900000,10.132,90266.50000000,904205.49080000,
2021-09-24 00:00:00,10.12100000,10.18000000,9.85500000,9.879,57565.20000000,575482.31740000,
2021-09-24 04:00:00,9.88000000,10.04000000,9.79300000,9.91,77695.90000000,769735.52990000,
2021-09-24 08:00:00,9.90700000,9.97100000,8.58900000,9.105,161472.25400000,1489054.75052400,
2021-09-24 12:00:00,9.10100000,9.78100000,8.90000000,9.176,190806.20000000,1771462.30720000,
2021-09-24 16:00:00,9.17500000,9.26100000,8.98600000,9.174,57534.80000000,525246.07640000,
2021-09-24 20:00:00,9.15900000,9.37900000,9.15000000,9.301,50196.40000000,464986.21060000,
2021-09-25 00:00:00,9.31800000,9.42500000,9.17600000,9.315,45572.90000000,424614.23160000,
2021-09-25 04:00:00,9.30600000,9.44800000,9.13800000,9.176,65994.70000000,612431.52230000,
2021-09-25 08:00:00,9.16700000,9.21100000,8.87100000,9.127,82530.00000000,749083.93160000,
2021-09-25 12:00:00,9.12400000,9.30200000,9.06800000,9.23,50414.60000000,463028.03080000,
2021-09-25 16:00:00,9.22800000,9.30000000,9.10000000,9.171,42402.10000000,390215.03330000,
2021-09-25 20:00:00,9.13300000,9.26200000,9.12700000,9.199,23295.60000000,213796.22370000,
2021-09-26 00:00:00,9.18000000,9.20200000,8.76600000,8.91,41482.90000000,370929.38730000,
2021-09-26 04:00:00,8.90100000,9.01300000,8.50100000,8.63,44871.90000000,395185.93954300,
2021-09-26 08:00:00,8.59600000,9.55300000,8.54000000,9.112,112709.90000000,1004105.75110000,
2021-09-26 12:00:00,9.13700000,9.42900000,9.09700000,9.386,61808.40000000,570845.12120000,
2021-09-26 16:00:00,9.39000000,9.72000000,9.29600000,9.605,52930.30000000,502318.17470000,
2021-09-26 20:00:00,9.60500000,9.81000000,9.18700000,9.4,65426.10000000,623944.83360000,
2021-09-27 00:00:00,9.36900000,9.57400000,9.23700000,9.508,51026.20000000,482541.23050000,
2021-09-27 04:00:00,9.48600000,9.67600000,9.41700000,9.417,63608.80000000,606925.56670000,
2021-09-27 08:00:00,9.43800000,9.59600000,9.30300000,9.479,68016.80000000,641952.76770000,
2021-09-27 12:00:00,9.46700000,9.47500000,9.13400000,9.226,76811.50000000,716468.44900000,
2021-09-27 16:00:00,9.20200000,9.27300000,9.10200000,9.182,31785.50000000,291767.57050000,
2021-09-27 20:00:00,9.18300000,9.20400000,8.81800000,8.827,46803.90000000,422577.61820000,
2021-09-28 00:00:00,8.81300000,9.02900000,8.73000000,8.999,34776.60000000,309818.31070000,
2021-09-28 04:00:00,9.01700000,9.07500000,8.61500000,8.719,63622.70000000,562468.49970000,
2021-09-28 08:00:00,8.71900000,9.03000000,8.64100000,9.03,53233.00000000,469418.70100000,
2021-09-28 12:00:00,9.01200000,9.07600000,8.64500000,8.667,56161.00000000,496079.88500000,
2021-09-28 16:00:00,8.64500000,8.91700000,8.60300000,8.825,49256.10000000,429065.98330000,
2021-09-28 20:00:00,8.82500000,8.93900000,8.55700000,8.566,30976.80000000,271358.95350000,
2021-09-29 00:00:00,8.58500000,8.82300000,8.51300000,8.804,77001.10000000,667865.37460000,
2021-09-29 04:00:00,8.78700000,8.92400000,8.74900000,8.9,53577.40000000,473626.82390000,
2021-09-29 08:00:00,8.88500000,9.12200000,8.70800000,9.054,59682.90000000,531322.31230000,
2021-09-29 12:00:00,9.05800000,9.15900000,8.78700000,8.852,58808.30000000,527380.16170000,
