Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore
2021-11-10 01:30:00,4740.51000000,4741.51000000,4729.17000000,4738.68,695.30790000,3292560.27146500,
2021-11-10 01:35:00,4738.67000000,4744.00000000,4738.66000000,4743.32,824.58890000,3910098.05098300,
2021-11-10 01:40:00,4743.32000000,4744.19000000,4739.21000000,4741.0,880.66830000,4175315.53411500,
2021-11-10 01:45:00,4741.00000000,4742.41000000,4729.27000000,4729.48,734.22170000,3476838.36522000,
2021-11-10 01:50:00,4729.48000000,4730.31000000,4720.00000000,4720.63,949.63720000,4486737.92720300,
2021-11-10 01:55:00,4720.62000000,4731.50000000,4720.14000000,4730.73,601.79790000,2844542.63203400,
2021-11-10 02:00:00,4730.73000000,4739.48000000,4727.80000000,4738.53,838.68760000,3969238.98584600,
2021-11-10 02:05:00,4738.52000000,4741.78000000,4736.70000000,4741.77,606.12940000,2872654.00402100,
2021-11-10 02:10:00,4741.77000000,4756.00000000,4740.24000000,4744.87,1636.98770000,7768776.79546500,
2021-11-10 02:15:00,4744.87000000,4747.27000000,4738.25000000,4741.8,776.42120000,3682443.29319200,
2021-11-10 02:20:00,4741.81000000,4749.13000000,4738.39000000,4748.85,462.25910000,2192825.11890300,
2021-11-10 02:25:00,4748.86000000,4753.14000000,4746.75000000,4747.95,416.34220000,1977249.42808700,
2021-11-10 02:30:00,4747.95000000,4749.94000000,4741.44000000,4741.62,701.73090000,3330677.62685500,
2021-11-10 02:35:00,4741.62000000,4741.62000000,4736.78000000,4737.22,520.23960000,2465446.26255800,
2021-11-10 02:40:00,4737.22000000,4737.68000000,4730.06000000,4730.76,534.40540000,2529740.57008000,
2021-11-10 02:45:00,4730.75000000,4737.72000000,4729.47000000,4737.56,399.72670000,1891946.85645400,
2021-11-10 02:50:00,4737.57000000,4738.55000000,4734.04000000,4735.9,321.31960000,1521849.00523800,
2021-11-10 02:55:00,4735.90000000,4738.00000000,4735.15000000,4738.0,454.37470000,2152289.44792400,
2021-11-10 03:00:00,4737.99000000,4738.00000000,4720.97000000,4721.77,1330.30980000,6290294.29655600,
2021-11-10 03:05:00,4721.79000000,4728.61000000,4720.83000000,4720.83,532.80940000,2517415.05804300,
2021-11-10 03:10:00,4720.84000000,4723.87000000,4718.42000000,4718.68,938.80630000,4432326.79387300,
2021-11-10 03:15:00,4718.67000000,4719.76000000,4706.53000000,4709.03,1469.87930000,6927880.86433900,
2021-11-10 03:20:00,4709.07000000,4712.08000000,4702.42000000,4705.23,2267.59870000,10672844.89225000,
2021-11-10 03:25:00,4705.23000000,4707.48000000,4690.67000000,4691.79,2384.58930000,11206288.94068200,
2021-11-10 03:30:00,4691.79000000,4707.57000000,4690.67000000,4701.11,1565.88600000,7357375.33624400,
2021-11-10 03:35:00,4701.11000000,4701.11000000,4685.45000000,4685.92,2134.46380000,10011683.38463700,
2021-11-10 03:40:00,4686.12000000,4689.72000000,4680.00000000,4680.97,2687.81310000,12591060.74062300,
2021-11-10 03:45:00,4680.97000000,4687.33000000,4680.02000000,4683.84,951.34190000,4456187.22571900,
2021-11-10 03:50:00,4683.84000000,4692.97000000,4683.84000000,4686.47,743.44000000,3486476.05395700,
2021-11-10 03:55:00,4686.46000000,4691.99000000,4679.98000000,4691.48,1398.27270000,6550288.54725300,
2021-11-10 04:00:00,4691.48000000,4692.42000000,4677.91000000,4679.54,1594.96450000,7468250.01879600,
2021-11-10 04:05:00,4679.54000000,4693.01000000,4678.99000000,4688.34,1208.98670000,5666550.33644000,
2021-11-10 04:10:00,4688.33000000,4688.35000000,4679.45000000,4680.1,557.56210000,2610953.26365200,
2021-11-10 04:15:00,4680.10000000,4688.30000000,4680.01000000,4687.0,771.09680000,3611969.87305100,
2021-11-10 04:20:00,4687.00000000,4694.06000000,4687.00000000,4694.06,845.85160000,3967849.76478600,
2021-11-10 04:25:00,4694.06000000,4705.03000000,4694.01000000,4696.17,856.25440000,4023802.10313800,
2021-11-10 04:30:00,4696.17000000,4703.36000000,4693.86000000,4702.37,1016.93910000,4779436.78697400,
2021-11-10 04:35:00,4702.38000000,4710.00000000,4702.03000000,4706.28,732.85910000,3448850.49441500,
2021-11-10 04:40:00,4706.29000000,4714.70000000,4706.28000000,4710.51,634.58960000,2989539.19271100,
2021-11-10 04:45:00,4710.51000000,4715.17000000,4705.61000000,4714.67,870.44800000,4099993.94431000,
2021-11-10 04:50:00,4714.68000000,4717.33000000,4711.66000000,4715.73,874.11730000,4121398.53113000,
2021-11-10 04:55:00,4715.73000000,4716.87000000,4712.24000000,4713.75,599.56900000,2826723.81067500,
2021-11-10 05:00:00,4713.76000000,4716.44000000,4706.71000000,4706.76,1143.99960000,5391481.06886000,
2021-11-10 05:05:00,4706.75000000,4707.83000000,4698.00000000,4699.71,732.63770000,3445212.50206200,
2021-11-10 05:10:00,4699.71000000,4699.72000000,4697.30000000,4698.39,412.45860000,1937829.99510800,
2021-11-10 05:15:00,4698.39000000,4712.56000000,4697.49000000,4708.74,665.36030000,3131003.47419400,
2021-11-10 05:20:00,4708.74000000,4713.53000000,4703.00000000,4703.01,693.88530000,3266967.47944600,
2021-11-10 05:25:00,4703.01000000,4715.24000000,4702.88000000,4714.61,678.29000000,3195039.11770600,
2021-11-10 05:30:00,4714.62000000,4714.62000000,4706.04000000,4706.71,463.50240000,2183605.79625500,
2021-11-10 05:35:00,4706.71000000,4711.06000000,4705.70000000,4709.97,535.54580000,2521429.26697700,
2021-11-10 05:40:00,4709.97000000,4712.35000000,4701.43000000,4704.49,1068.88310000,5032645.58120600,
2021-11-10 05:45:00,4704.48000000,4709.88000000,4704.48000000,4708.08,431.82490000,2032553.01684100,
2021-11-10 05:50:00,4708.09000000,4712.28000000,4705.25000000,4707.78,374.31370000,1762602.64452500,
2021-11-10 05:55:00,4708.00000000,4708.63000000,4700.68000000,4701.07,591.48710000,2782932.48052500,
2021-11-10 06:00:00,4701.08000000,4703.00000000,4697.28000000,4697.99,649.90230000,3054910.50877700,
2021-11-10 06:05:00,4697.99000000,4709.77000000,4697.96000000,4709.23,904.75440000,4256553.77732500,
2021-11-10 06:10:00,4709.24000000,4716.94000000,4707.46000000,4714.76,1036.45860000,4884553.24343800,
2021-11-10 06:15:00,4714.76000000,4716.47000000,4712.00000000,4715.97,337.08440000,1589176.02146600,
2021-11-10 06:20:00,4715.98000000,4716.76000000,4707.00000000,4708.64,672.53800000,3168929.32578200,
2021-11-10 06:25:00,4708.64000000,4708.64000000,4703.00000000,4703.26,824.40120000,3879505.61882400,
2021-11-10 06:30:00,4703.26000000,4708.40000000,4700.34000000,4702.6,574.80290000,2704445.63745500,
2021-11-10 06:35:00,4702.59000000,4714.80000000,4700.19000000,4712.38,861.12370000,4054078.56313700,
2021-11-10 06:40:00,4712.39000000,4714.99000000,4710.87000000,4712.2,508.89490000,2398619.32051600,
2021-11-10 06:45:00,4712.19000000,4726.24000000,4710.02000000,4725.31,2639.69800000,12459054.25275700,
2021-11-10 06:50:00,4725.32000000,4737.50000000,4725.31000000,4734.45,1383.12120000,6546354.77864200,
2021-11-10 06:55:00,4734.30000000,4740.96000000,4733.85000000,4739.78,920.38720000,4361203.17324600,
2021-11-10 07:00:00,4739.79000000,4743.92000000,4732.07000000,4736.78,2353.92170000,11153853.87279600,
2021-11-10 07:05:00,4736.78000000,4737.14000000,4728.16000000,4732.01,1573.05420000,7443644.94686700,
2021-11-10 07:10:00,4732.00000000,4734.19000000,4726.65000000,4726.65,1658.75040000,7847449.17418600,
2021-11-10 07:15:00,4726.65000000,4732.50000000,4722.01000000,4731.73,1155.50480000,5461701.86492500,
2021-11-10 07:20:00,4731.73000000,4732.18000000,4730.40000000,4731.0,384.90270000,1821058.36541800,
2021-11-10 07:25:00,4731.00000000,4739.00000000,4731.00000000,4737.65,696.34050000,3297820.28282000,
2021-11-10 07:30:00,4737.66000000,4737.66000000,4731.15000000,4735.64,629.73610000,2981355.05007600,
2021-11-10 07:35:00,4735.77000000,4735.77000000,4718.42000000,4719.3,693.90040000,3279443.41857900,
2021-11-10 07:40:00,4719.30000000,4722.71000000,4715.11000000,4716.61,578.19670000,2727886.37952600,
2021-11-10 07:45:00,4716.62000000,4725.36000000,4716.00000000,4723.0,471.38420000,2225371.54234600,
2021-11-10 07:50:00,4722.99000000,4726.76000000,4717.61000000,4718.24,664.29990000,3137874.11447200,
2021-11-10 07:55:00,4718.23000000,4721.27000000,4708.43000000,4714.6,946.74330000,4463812.04094100,
2021-11-10 08:00:00,4714.60000000,4723.48000000,4709.50000000,4709.89,2126.71230000,10034560.25450300,
2021-11-10 08:05:00,4709.88000000,4714.38000000,4708.23000000,4711.89,1184.52790000,5581182.58772800,
2021-11-10 08:10:00,4711.89000000,4719.46000000,4711.36000000,4718.06,757.32250000,3571982.22311300,
2021-11-10 08:15:00,4718.05000000,4733.67000000,4718.05000000,4729.92,921.81070000,4355398.18371000,
2021-11-10 08:20:00,4729.74000000,4731.92000000,4720.00000000,4729.45,1037.91720000,4902862.16289300,
2021-11-10 08:25:00,4729.46000000,4733.90000000,4720.10000000,4725.18,1015.50440000,4800109.08943100,
2021-11-10 08:30:00,4725.17000000,4735.70000000,4723.06000000,4725.15,1705.61860000,8065069.24061300,
2021-11-10 08:35:00,4725.16000000,4725.16000000,4713.39000000,4718.51,926.54010000,4372123.20865300,
2021-11-10 08:40:00,4718.50000000,4718.57000000,4713.41000000,4715.01,408.59930000,1926524.04363300,
2021-11-10 08:45:00,4715.00000000,4719.70000000,4713.00000000,4713.61,524.66770000,2474064.19990800,
2021-11-10 08:50:00,4713.61000000,4714.95000000,4707.00000000,4713.9,980.89700000,4620413.80935500,
2021-11-10 08:55:00,4713.90000000,4720.94000000,4708.93000000,4709.01,674.65300000,3182082.35253600,
2021-11-10 09:00:00,4709.01000000,4720.00000000,4709.00000000,4719.26,598.28710000,2820446.30747000,
2021-11-10 09:05:00,4719.27000000,4725.11000000,4717.00000000,4717.01,526.88990000,2486752.90603900,
2021-11-10 09:10:00,4717.01000000,4717.01000000,4702.00000000,4707.33,1442.73920000,6792726.49078200,
2021-11-10 09:15:00,4707.33000000,4708.48000000,4701.00000000,4701.0,718.76510000,3380472.93068600,
2021-11-10 09:20:00,4701.00000000,4707.20000000,4700.11000000,4706.55,758.07520000,3565244.61929300,-0.8708971172916504
2021-11-10 09:25:00,4706.55000000,4712.90000000,4705.97000000,4711.99,404.41860000,1904665.76083700,-0.4959528719226773
2021-11-10 09:30:00,4711.99000000,4720.01000000,4711.53000000,4717.01,1357.61710000,6404298.00203600,-0.1549152549857182
2021-11-10 09:35:00,4717.00000000,4719.75000000,4711.45000000,4714.64,1083.99760000,5111450.57896400,-0.3176518401533122
2021-11-10 09:40:00,4714.65000000,4716.50000000,4710.10000000,4710.73,354.75950000,1672092.49741100,-0.604291211965731
2021-11-10 09:45:00,4710.74000000,4714.21000000,4707.69000000,4709.23,566.87100000,2670334.11019700,-0.7020732411251057
2021-11-10 09:50:00,4709.23000000,4709.24000000,4703.58000000,4704.21,897.98850000,4226498.48183900,-1.0188249281637116
2021-11-10 09:55:00,4704.20000000,4710.79000000,4704.09000000,4707.12,666.44960000,3137125.68856100,-0.8218518193656722
2021-11-10 10:00:00,4707.11000000,4711.83000000,4702.38000000,4711.52,821.40560000,3864990.44856400,-0.5378254911331992
2021-11-10 10:05:00,4711.52000000,4716.20000000,4710.01000000,4716.0,536.02010000,2526342.86630300,-0.24883620734661427
2021-11-10 10:10:00,4715.99000000,4725.89000000,4714.67000000,4723.78,663.92900000,3133071.52783700,0.26196584282586727
2021-11-10 10:15:00,4723.78000000,4737.35000000,4720.66000000,4734.18,1022.58370000,4838308.53312600,0.9369910871725535
2021-11-10 10:20:00,4734.17000000,4739.73000000,4729.00000000,4739.06,1003.68220000,4753431.10585700,1.2085338034117818
2021-11-10 10:25:00,4739.07000000,4742.42000000,4737.13000000,4740.41,875.38910000,4149155.92333700,1.2318139000718382
2021-11-10 10:30:00,4740.40000000,4740.63000000,4729.99000000,4735.26,1188.37570000,5626417.95298000,0.8505791502276163
2021-11-10 10:35:00,4735.37000000,4744.69000000,4732.15000000,4743.82,893.30140000,4233533.93692800,1.3465765355924286
2021-11-10 10:40:00,4743.82000000,4750.00000000,4743.81000000,4747.99,970.02640000,4604854.36072200,1.5400570864395788
2021-11-10 10:45:00,4747.99000000,4750.99000000,4741.34000000,4748.24,1045.61410000,4962861.52560100,1.5220143052329378
2021-11-10 10:50:00,4748.24000000,4748.46000000,4740.20000000,4740.46,585.00200000,2775116.36773300,1.0746190315724493
2021-11-10 10:55:00,4740.46000000,4741.74000000,4737.99000000,4740.16,912.06120000,4323011.81153000,1.1058730037901878
2021-11-10 11:00:00,4740.17000000,4740.51000000,4733.10000000,4735.36,739.15250000,3500673.43827300,0.8544058735737213
2021-11-10 11:05:00,4735.36000000,4742.31000000,4734.74000000,4735.39,719.41080000,3409333.54348100,0.8913110986578403
2021-11-10 11:10:00,4735.40000000,4753.00000000,4734.45000000,4752.35,765.17030000,3630237.20370500,2.0470657620257993
2021-11-10 11:15:00,4752.35000000,4755.00000000,4737.55000000,4737.55,990.12330000,4700635.54556700,1.0137830097377465
2021-11-10 11:20:00,4737.56000000,4740.03000000,4732.30000000,4737.55,842.55810000,3990803.48643000,1.0213854940817741
2021-11-10 11:25:00,4737.56,4739.62,4732.42,4733.86,569.2989,2695590.409082,0.7910527071099925
2021-11-10 11:30:00,4733.85,4747.78,4733.85,4745.28,1122.9363,5323323.853804,1.6832954064208452
