Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore
2021-10-02 19:35:00,0.11604000,0.11629000,0.11586000,0.1162,2603475.70000000,302267.06849500,
2021-10-02 19:40:00,0.11620000,0.11626000,0.11594000,0.11626,1952025.50000000,226678.98360800,
2021-10-02 19:45:00,0.11626000,0.11630000,0.11559000,0.11573,2657455.50000000,307689.21348600,
2021-10-02 19:50:00,0.11573000,0.11605000,0.11572000,0.11598,1853723.30000000,214830.38709000,
2021-10-02 19:55:00,0.11595000,0.11640000,0.11594000,0.1163,1343750.80000000,156078.29013400,
2021-10-02 20:00:00,0.11632000,0.11650000,0.11595000,0.11639,2906452.20000000,337926.06495200,
2021-10-02 20:05:00,0.11645000,0.11650000,0.11605000,0.11607,2237342.20000000,260296.32592200,
2021-10-02 20:10:00,0.11608000,0.11610000,0.11536000,0.11551,3449442.20000000,398964.59021900,
2021-10-02 20:15:00,0.11550000,0.11593000,0.11543000,0.11562,2507416.70000000,290063.63008600,
2021-10-02 20:20:00,0.11562000,0.11562000,0.11415000,0.11417,5885745.00000000,676154.30680300,
2021-10-02 20:25:00,0.11418000,0.11440000,0.11310000,0.1138,12868676.80000000,1462685.52775500,
2021-10-02 20:30:00,0.11381000,0.11460000,0.11371000,0.11404,7208871.40000000,822950.68810000,
2021-10-02 20:35:00,0.11404000,0.11414000,0.11374000,0.11378,2047044.80000000,233156.09030300,
2021-10-02 20:40:00,0.11378000,0.11401000,0.11288000,0.11312,7767442.20000000,879788.30532000,
2021-10-02 20:45:00,0.11307000,0.11343000,0.11305000,0.11305,4248539.60000000,481178.35989600,
2021-10-02 20:50:00,0.11307000,0.11340000,0.11305000,0.1133,3724598.80000000,421527.14422600,
2021-10-02 20:55:00,0.11329000,0.11330000,0.11288000,0.11288,6716604.10000000,759240.56407500,
2021-10-02 21:00:00,0.11291000,0.11373000,0.11289000,0.11368,3298550.40000000,374135.08461200,
2021-10-02 21:05:00,0.11369000,0.11409000,0.11357000,0.11409,3434228.40000000,390945.85282100,
2021-10-02 21:10:00,0.11409000,0.11419000,0.11386000,0.11399,3034892.00000000,346083.36435300,
2021-10-02 21:15:00,0.11399000,0.11411000,0.11383000,0.11397,1412623.00000000,161010.49109500,
2021-10-02 21:20:00,0.11399000,0.11403000,0.11351000,0.11354,2019125.50000000,229698.66636000,
2021-10-02 21:25:00,0.11357000,0.11369000,0.11350000,0.11362,1524243.60000000,173065.56550200,
2021-10-02 21:30:00,0.11361000,0.11363000,0.11348000,0.11361,1071025.00000000,121625.69280700,
2021-10-02 21:35:00,0.11364000,0.11393000,0.11360000,0.11391,1008180.00000000,114710.80788100,
2021-10-02 21:40:00,0.11390000,0.11396000,0.11350000,0.1135,1208081.30000000,137495.80713100,
2021-10-02 21:45:00,0.11352000,0.11385000,0.11348000,0.11385,834396.30000000,94849.83192700,
2021-10-02 21:50:00,0.11384000,0.11392000,0.11377000,0.11383,707037.50000000,80501.52662400,
2021-10-02 21:55:00,0.11386000,0.11446000,0.11383000,0.1143,2720098.10000000,310623.15368100,
2021-10-02 22:00:00,0.11433000,0.11450000,0.11423000,0.11428,1498776.10000000,171444.83505900,
2021-10-02 22:05:00,0.11427000,0.11443000,0.11384000,0.1143,2077496.20000000,237069.39589600,
2021-10-02 22:10:00,0.11431000,0.11474000,0.11428000,0.1143,1543301.10000000,176630.46402800,
2021-10-02 22:15:00,0.11432000,0.11463000,0.11426000,0.11461,2845489.40000000,325618.67873700,
2021-10-02 22:20:00,0.11462000,0.11508000,0.11456000,0.11469,2498378.60000000,286911.97433900,
2021-10-02 22:25:00,0.11474000,0.11474000,0.11435000,0.11435,1417584.20000000,162316.37021900,
2021-10-02 22:30:00,0.11436000,0.11448000,0.11405000,0.11413,1692318.10000000,193296.46714700,
2021-10-02 22:35:00,0.11415000,0.11440000,0.11407000,0.11413,1095919.30000000,125179.28197900,
2021-10-02 22:40:00,0.11412000,0.11414000,0.11370000,0.11372,1775142.80000000,202230.30008600,
2021-10-02 22:45:00,0.11370000,0.11418000,0.11361000,0.114,1790521.70000000,203948.19680800,
