Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore
2021-10-02 19:35:00,1.00820000,1.00920000,1.00740000,1.008,2378.00000000,2396.31590000,
2021-10-02 19:40:00,1.00690000,1.00740000,1.00590000,1.0072,3448.00000000,3471.85110000,
2021-10-02 19:45:00,1.00720000,1.00780000,1.00610000,1.0066,3052.00000000,3071.48910000,
2021-10-02 19:50:00,1.00760000,1.00800000,1.00560000,1.0067,6306.00000000,6348.62500000,
2021-10-02 19:55:00,1.00720000,1.01330000,1.00720000,1.0116,16707.00000000,16885.74350000,
2021-10-02 20:00:00,1.01250000,1.01270000,1.00950000,1.0112,9924.00000000,10036.58740000,
2021-10-02 20:05:00,1.01100000,1.01190000,1.00740000,1.0084,9884.00000000,9983.10460000,
2021-10-02 20:10:00,1.00760000,1.00760000,1.00300000,1.0038,13615.00000000,13679.38800000,
2021-10-02 20:15:00,1.00380000,1.00750000,1.00380000,1.0065,6038.00000000,6068.31130000,
2021-10-02 20:20:00,1.00580000,1.00810000,1.00310000,1.0031,28191.00000000,28381.70120000,
2021-10-02 20:25:00,1.00190000,1.00230000,0.99440000,0.9967,13448.00000000,13416.11430000,
2021-10-02 20:30:00,0.99710000,1.00210000,0.99710000,1.0008,6696.00000000,6695.60600000,
2021-10-02 20:35:00,1.00270000,1.00390000,1.00200000,1.0025,7083.00000000,7102.27270000,
2021-10-02 20:40:00,1.00250000,1.00410000,0.99810000,1.0004,4007.00000000,4009.90130000,
2021-10-02 20:45:00,1.00100000,1.00350000,1.00100000,1.002,5462.00000000,5476.03060000,
2021-10-02 20:50:00,1.00170000,1.00270000,0.99860000,0.9986,16668.00000000,16679.63110000,
2021-10-02 20:55:00,0.99910000,0.99980000,0.99670000,0.9971,2166.00000000,2162.17250000,
2021-10-02 21:00:00,0.99670000,1.00770000,0.99640000,1.0073,43677.00000000,43867.55700000,
2021-10-02 21:05:00,1.00650000,1.01170000,1.00650000,1.009,25672.00000000,25898.81430000,
2021-10-02 21:10:00,1.00980000,1.01140000,1.00720000,1.0072,4896.00000000,4946.59640000,
2021-10-02 21:15:00,1.00770000,1.00800000,1.00510000,1.0076,1853.00000000,1865.92470000,
2021-10-02 21:20:00,1.00720000,1.00720000,1.00290000,1.0033,2372.00000000,2382.35750000,
2021-10-02 21:25:00,1.00360000,1.00370000,1.00170000,1.0023,4672.00000000,4682.91970000,
2021-10-02 21:30:00,1.00240000,1.00240000,1.00100000,1.0024,1304.00000000,1306.38440000,
2021-10-02 21:35:00,1.00360000,1.00430000,1.00210000,1.0021,2194.00000000,2201.53890000,
2021-10-02 21:40:00,1.00240000,1.00240000,1.00080000,1.0012,1864.00000000,1867.88360000,
2021-10-02 21:45:00,1.00050000,1.00320000,0.99990000,1.0032,8134.00000000,8148.29340000,
2021-10-02 21:50:00,1.00330000,1.00800000,1.00270000,1.0079,19559.00000000,19679.76050000,
2021-10-02 21:55:00,1.00720000,1.01060000,1.00700000,1.0098,2642.00000000,2663.34720000,
2021-10-02 22:00:00,1.01050000,1.01190000,1.01020000,1.0111,399.00000000,403.37980000,
2021-10-02 22:05:00,1.01170000,1.01300000,1.00700000,1.0112,15149.00000000,15306.59380000,
2021-10-02 22:10:00,1.01120000,1.01350000,1.01030000,1.0125,6085.00000000,6163.42520000,
2021-10-02 22:15:00,1.01230000,1.01240000,1.00910000,1.0123,10404.00000000,10524.66290000,
2021-10-02 22:20:00,1.01180000,1.01340000,1.01070000,1.0109,11521.00000000,11663.19950000,
2021-10-02 22:25:00,1.01100000,1.01100000,1.00600000,1.006,29368.00000000,29658.50320000,
2021-10-02 22:30:00,1.00600000,1.00600000,1.00290000,1.0034,7153.00000000,7188.30310000,
2021-10-02 22:35:00,1.00330000,1.00450000,1.00290000,1.0029,2525.00000000,2533.84730000,
2021-10-02 22:40:00,1.00260000,1.00260000,0.99960000,1.0,5438.00000000,5444.73700000,
2021-10-02 22:45:00,0.99940000,1.00440000,0.99940000,1.003,4850.00000000,4861.33090000,
2021-10-02 22:50:00,1.00300000,1.00300000,1.00150000,1.0015,640.00000000,641.02810000,
2021-10-02 22:55:00,1.00070000,1.00140000,0.99760000,0.9987,5562.00000000,5563.10480000,
2021-10-02 23:00:00,0.99770000,1.00240000,0.99610000,1.0017,11849.00000000,11838.76950000,
2021-10-02 23:05:00,1.00250000,1.00420000,1.00250000,1.004,17822.00000000,17875.28190000,
2021-10-02 23:10:00,1.00460000,1.00460000,1.00030000,1.001,1655.00000000,1657.09260000,
