Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore
2021-11-10 01:30:00,1.03880000,1.03880000,1.02920000,1.038,222013.00000000,229674.74210000,
2021-11-10 01:35:00,1.03790000,1.03880000,1.03700000,1.0378,107244.00000000,111382.30750000,
2021-11-10 01:40:00,1.03780000,1.03860000,1.03620000,1.0372,21753.00000000,22573.84390000,
2021-11-10 01:45:00,1.03680000,1.03730000,1.03400000,1.0348,45633.00000000,47248.26520000,
2021-11-10 01:50:00,1.03480000,1.03480000,1.03100000,1.0319,22429.00000000,23171.50360000,
2021-11-10 01:55:00,1.03180000,1.03510000,1.03100000,1.0347,14125.00000000,14598.71140000,
2021-11-10 02:00:00,1.03480000,1.03750000,1.03320000,1.0375,23055.00000000,23871.19900000,
2021-11-10 02:05:00,1.03670000,1.03840000,1.03670000,1.0383,10516.00000000,10913.99120000,
2021-11-10 02:10:00,1.03810000,1.03880000,1.03580000,1.0373,40120.00000000,41654.68970000,
2021-11-10 02:15:00,1.03730000,1.03860000,1.03570000,1.0376,23658.00000000,24536.87350000,
2021-11-10 02:20:00,1.03700000,1.04050000,1.03620000,1.0399,45430.00000000,47178.38210000,
2021-11-10 02:25:00,1.04000000,1.04080000,1.03780000,1.0383,9968.00000000,10359.92490000,
2021-11-10 02:30:00,1.03830000,1.04050000,1.03630000,1.0365,24964.00000000,25933.12710000,
2021-11-10 02:35:00,1.03630000,1.03730000,1.03500000,1.0357,12392.00000000,12839.22200000,
2021-11-10 02:40:00,1.03600000,1.03700000,1.03380000,1.0346,53837.00000000,55747.31590000,
2021-11-10 02:45:00,1.03520000,1.03670000,1.03410000,1.0363,17209.00000000,17821.22370000,
2021-11-10 02:50:00,1.03630000,1.03870000,1.03550000,1.0382,21852.00000000,22663.52970000,
2021-11-10 02:55:00,1.03860000,1.04190000,1.03650000,1.0382,57120.00000000,59376.18780000,
2021-11-10 03:00:00,1.03720000,1.03740000,1.03140000,1.0329,43445.00000000,44959.58520000,
2021-11-10 03:05:00,1.03210000,1.03510000,1.03140000,1.0323,21510.00000000,22230.14290000,
2021-11-10 03:10:00,1.03150000,1.03310000,1.02550000,1.0262,94211.00000000,96957.06720000,
2021-11-10 03:15:00,1.02690000,1.03060000,1.02510000,1.026,80774.00000000,82922.57110000,
2021-11-10 03:20:00,1.02530000,1.02770000,1.02380000,1.0274,35353.00000000,36266.67760000,
2021-11-10 03:25:00,1.02700000,1.02810000,1.02140000,1.0227,38103.00000000,39033.53790000,
2021-11-10 03:30:00,1.02270000,1.02720000,1.02160000,1.0259,44288.00000000,45359.38850000,
2021-11-10 03:35:00,1.02590000,1.02680000,1.02020000,1.0212,58641.00000000,59927.53210000,
2021-11-10 03:40:00,1.02040000,1.02260000,1.02000000,1.0209,44519.00000000,45436.60470000,
2021-11-10 03:45:00,1.02100000,1.02290000,1.02010000,1.021,17456.00000000,17833.88590000,
2021-11-10 03:50:00,1.02080000,1.02250000,1.02000000,1.0203,30148.00000000,30786.83620000,
2021-11-10 03:55:00,1.02020000,1.02250000,1.01950000,1.0216,54719.00000000,55858.09000000,
2021-11-10 04:00:00,1.02170000,1.02320000,1.01560000,1.0156,121449.00000000,123630.27390000,
2021-11-10 04:05:00,1.01580000,1.01580000,1.01180000,1.0157,113926.00000000,115498.67800000,
2021-11-10 04:10:00,1.01520000,1.01580000,1.01310000,1.0148,27285.00000000,27683.54010000,
2021-11-10 04:15:00,1.01420000,1.01780000,1.01310000,1.0177,38919.00000000,39490.88530000,
2021-11-10 04:20:00,1.01770000,1.02160000,1.01660000,1.0213,22938.00000000,23373.06960000,
2021-11-10 04:25:00,1.02140000,1.02510000,1.02000000,1.025,59094.00000000,60439.28380000,
2021-11-10 04:30:00,1.02440000,1.02680000,1.02380000,1.0246,21421.00000000,21963.01870000,
2021-11-10 04:35:00,1.02500000,1.02670000,1.02300000,1.0258,21270.00000000,21793.26350000,
2021-11-10 04:40:00,1.02610000,1.03080000,1.02610000,1.0294,59406.00000000,61124.78430000,
